48	5	75
89	8	98
31	8	94
78	7	73
51	7	95
7	7	35
101	9	19
23	5	98
45	19	1
90	18	26
55	8	27
103	15	70
81	20	18
57	8	23
19	22	56
26	10	53
38	3	85
28	19	40
26	23	22
40	20	71
79	8	96
20	23	44
0	12	67
21	20	12
30	3	34
74	8	9
102	24	45
9	11	18
62	8	9
79	8	40
20	24	9
16	12	59
97	22	68
51	8	33
64	3	89
60	9	61
58	7	72
8	18	100
100	21	69
66	23	30
61	14	81
6	5	72
23	3	30
10	19	39
18	7	81
77	4	28
72	15	80
97	4	24
99	21	58
53	5	65
78	7	44
75	24	26
44	18	56
4	22	99
75	15	101
52	23	20
64	8	65
11	10	63
12	3	86
6	3	43
60	8	38
81	22	59
4	23	39
72	22	91
98	22	79
85	24	13
96	15	70
53	9	60
37	5	90
73	23	27
38	9	100
72	20	93
22	7	74
78	20	2
15	8	23
45	3	4
85	8	77
32	19	93
84	8	97
0	19	26
79	22	66
79	3	26
85	3	37
38	24	17
98	23	26
66	21	52
74	23	30
65	18	63
82	22	58
53	5	54
64	8	96
35	1	93
103	23	32
103	20	2
68	8	30
81	4	23
18	7	31
29	3	99
50	0	94
28	18	54
59	7	23
21	22	5
29	2	72
5	8	27
68	3	80
40	22	75
11	10	53
86	14	84
36	20	15
14	23	18
50	19	93
95	8	50
47	22	69
52	3	0
16	23	31
90	10	29
8	0	86
83	24	50
6	5	54
67	23	26
38	8	99
37	0	13
90	20	7
59	20	10
37	8	95
5	15	98
13	20	9
98	15	90
17	8	98
7	19	3
96	8	56
44	19	50
98	15	74
72	21	55
71	7	31
86	22	81
99	15	80
90	23	34
48	24	18
32	7	92
95	23	37
64	19	62
60	7	35
50	10	30
60	7	84
23	20	38
38	8	65
36	13	33
62	1	48
85	8	40
66	15	90
38	24	82
101	5	96
19	4	21
72	3	31
22	23	82
27	22	55
73	15	103
56	7	92
91	20	16
52	22	101
77	10	48
33	23	49
31	2	95
27	2	53
66	3	95
59	19	44
79	24	38
83	7	28
22	8	17
57	18	32
13	13	35
34	24	10
17	8	36
65	9	30
96	23	45
21	22	73
83	8	36
69	19	43
59	7	97
18	24	15
66	8	38
31	3	99
37	21	91
49	7	103
91	21	86
92	22	73
13	13	0
43	24	34
102	0	38
100	2	84
87	18	47
96	4	43
75	12	4
28	20	17
54	10	49
52	7	19
96	7	44
97	24	30
96	22	97
66	9	27
31	21	67
15	13	37
10	19	95
31	21	57
49	3	0
58	18	89
14	9	95
14	8	87
62	14	56
3	10	16
8	19	35
16	8	66
16	22	52
85	8	65
16	3	8
73	20	60
98	1	69
57	19	50
102	0	79
44	8	53
89	19	18
34	20	47
92	9	41
67	7	46
41	8	16
61	8	90
25	10	77
18	7	36
33	10	11
72	23	8
34	5	103
82	0	83
19	9	61
89	14	58
23	23	18
42	4	12
90	23	33
71	12	87
58	10	7
92	19	69
58	10	60
10	8	67
64	3	45
32	2	83
46	20	48
55	15	65
51	8	63
23	20	8
94	14	73
72	15	90
49	8	6
86	22	65
13	7	43
65	23	26
94	4	44
11	23	41
33	5	103
10	7	45
62	3	44
13	0	102
7	3	66
90	5	4
27	8	87
43	8	58
41	1	81
4	18	35
83	8	103
45	2	75
19	10	70
60	7	87
40	1	60
33	22	55
26	19	0
93	3	71
52	12	74
60	23	9
9	7	38
83	8	46
88	9	2
27	0	43
13	5	52
1	8	63
28	24	21
73	21	65
5	1	0
81	10	1
19	1	65
46	21	70
71	8	97
97	20	16
41	5	91
8	19	80
77	15	90
77	3	96
1	3	67
72	20	15
92	22	67
92	14	96
56	1	79
9	9	66
51	18	85
83	18	35
48	12	100
88	5	57
23	24	21
69	8	75
44	8	27
81	8	75
100	0	18
51	8	28
55	9	8
43	9	103
26	7	92
69	24	38
2	24	93
49	19	45
53	7	45
33	13	36
16	12	38
14	4	39
88	2	56
13	8	69
72	4	10
76	9	12
92	24	28
102	22	87
68	4	82
81	4	10
47	13	93
94	23	40
99	15	74
75	15	3
62	8	63
103	14	92
32	1	56
28	2	6
50	10	33
69	24	7
25	1	62
88	23	60
101	20	82
91	23	49
62	5	94
95	3	96
3	21	79
102	8	36
13	13	71
79	7	3
49	19	26
91	19	22
40	21	62
97	19	78
70	23	10
71	7	19
62	3	67
85	3	83
5	12	44
37	21	63
64	24	12
43	0	9
1	7	77
71	7	72
94	20	14
62	18	26
14	0	9
18	24	93
90	3	42
21	19	46
7	7	73
62	24	15
69	19	97
95	21	57
40	22	79
13	7	91
15	10	7
63	7	47
28	7	4
27	19	65
26	8	65
31	10	90
54	7	67
91	3	92
72	3	65
61	8	70
98	7	44
5	18	85
6	8	70
22	7	73
100	3	44
75	22	72
85	18	100
0	8	53
53	12	43
85	8	96
7	23	26
9	7	88
24	10	25
49	9	56
23	20	13
46	10	49
60	10	62
65	9	14
72	3	41
23	24	20
59	5	52
9	19	31
3	8	15
41	19	14
5	10	29
99	21	51
56	9	71
71	12	42
87	5	64
40	10	90
42	4	17
70	4	17
86	3	37
52	10	22
52	4	11
17	8	77
94	0	64
82	8	72
20	2	63
10	7	75
43	8	1
101	8	71
52	7	96
53	23	2
2	10	60
2	8	97
80	15	65
4	20	23
20	3	33
94	19	2
65	7	70
85	18	25
80	8	9
26	22	69
50	8	103
24	10	73
23	0	9
35	10	29
44	2	74
100	19	8
84	1	57
27	3	23
46	10	1
57	23	13
75	14	58
42	2	74
89	3	102
32	23	39
15	9	88
31	21	51
70	23	20
4	5	80
94	19	57
39	2	78
81	23	21
33	23	18
99	23	47
0	13	47
89	21	63
29	10	90
84	5	83
31	5	6
21	5	96
15	24	49
100	5	83
82	0	94
24	23	26
80	1	15
51	24	49
35	20	60
15	10	69
103	14	3
87	21	54
76	14	59
65	8	94
47	2	89
17	3	86
60	1	41
90	18	85
34	21	56
25	10	95
46	18	63
70	2	74
99	2	103
17	3	12
25	5	64
60	8	75
13	9	84
57	0	100
59	15	53
4	19	1
79	24	82
16	7	97
39	23	50
96	15	90
20	5	78
1	7	96
11	0	4
4	21	6
34	3	28
64	24	13
98	8	82
26	22	72
54	8	83
65	7	5
71	19	45
19	23	82
18	0	100
86	14	70
80	3	48
60	19	97
25	10	98
11	8	7
26	19	93
71	8	23
52	10	60
56	9	49
65	7	44
49	3	55
55	14	85
0	7	36
21	24	33
87	24	49
84	22	61
37	22	54
94	23	41
8	0	37
96	2	78
97	21	75
79	19	49
22	13	27
98	3	24
64	22	87
93	7	103
60	19	92
44	23	14
60	23	47
11	6	1
71	19	94
99	15	5
75	9	49
5	21	78
62	1	25
8	14	60
60	8	50
36	8	8
27	0	97
7	5	53
41	19	27
54	23	33
96	2	99
4	20	28
33	24	27
26	19	58
22	7	5
0	3	2
22	20	71
62	7	98
102	18	57
34	10	64
38	2	56
73	18	89
50	13	18
72	20	71
101	8	62
100	21	77
81	3	22
97	19	7
86	22	77
94	0	47
18	2	58
67	18	47
73	23	28
94	0	88
64	22	66
88	24	13
93	2	52
12	7	97
94	20	21
102	19	0
17	3	83
66	3	69
44	19	45
60	3	65
26	19	52
19	1	46
58	7	98
29	4	34
62	1	5
6	8	42
98	15	80
3	9	24
98	4	34
77	4	34
40	10	51
55	24	49
103	19	10
97	18	54
69	7	70
66	8	102
91	22	73
26	13	25
59	3	47
93	8	63
99	8	4
33	23	0
66	9	21
17	3	47
49	10	69
6	4	24
42	12	100
77	22	83
14	23	71
86	21	53
4	5	67
57	12	70
1	12	48
7	13	9
26	19	18
36	22	79
23	10	88
56	24	11
88	4	25
86	18	57
12	23	46
23	2	63
96	14	6
52	15	65
67	2	68
56	1	64
94	20	20
64	7	91
84	20	22
94	0	82
32	23	36
33	0	53
83	4	48
25	1	93
93	8	34
41	8	82
20	3	6
95	18	9
100	21	95
47	2	86
62	7	24
39	8	4
65	3	103
11	12	17
44	0	18
5	23	28
57	23	43
9	23	2
10	7	13
39	2	69
35	1	15
95	1	78
20	7	45
36	8	16
35	10	66
96	21	52
8	18	68
85	7	97
60	8	37
51	8	23
23	4	22
42	5	88
73	12	44
56	8	99
103	20	93
70	3	48
31	5	97
67	23	23
85	8	7
72	15	5
14	23	1
29	13	20
31	8	102
100	9	45
96	2	72
102	20	21
60	13	23
78	8	89
95	3	40
39	13	43
77	19	9
22	7	70
6	4	40
52	23	38
54	7	48
77	22	97
12	22	70
5	8	21
60	13	33
47	8	95
49	1	48
89	15	92
38	9	76
6	24	23
69	9	14
86	23	39
96	24	24
74	9	38
70	1	71
74	21	66
78	22	59
76	8	6
67	20	22
20	8	70
81	23	12
5	1	51
68	19	86
9	2	53
2	7	31
97	20	50
79	9	2
67	23	10
19	10	73
17	3	89
24	22	79
4	24	32
66	22	53
22	8	102
28	20	8
86	21	6
36	20	93
72	10	35
37	22	78
80	1	0
5	24	48
9	7	94
79	9	0
1	8	34
80	1	49
41	22	85
84	21	54
42	4	50
79	22	80
57	7	54
24	21	52
33	13	41
60	1	95
88	3	45
89	21	61
62	2	55
80	3	100
13	8	103
56	1	85
98	5	3
87	10	39
38	3	59
31	19	27
103	15	73
81	10	93
13	3	83
89	2	83
61	10	16
14	8	70
95	18	101
49	19	79
100	14	89
63	10	11
33	21	83
73	1	0
82	13	0
15	19	64
27	22	100
82	3	38
101	23	35
46	19	27
22	23	30
26	8	96
14	22	55
63	8	100
99	22	3
88	5	74
64	8	98
18	8	21
61	8	44
100	18	82
99	5	63
39	2	81
64	14	76
64	24	17
57	18	17
65	19	27
28	22	100
43	22	80
50	19	58
65	23	32
77	20	1
103	8	14
1	19	45
68	19	4
35	10	24
54	3	81
85	22	66
17	3	75
74	3	100
6	2	92
71	18	59
52	3	93
64	8	103
96	2	69
48	5	59
83	18	15
13	3	88
59	23	25
52	5	4
8	0	32
40	13	21
17	18	55
28	7	37
65	22	79
59	24	11
52	3	18
1	7	54
11	8	65
86	2	89
10	10	16
12	20	10
79	3	45
96	4	14
2	22	101
24	2	99
58	2	57
68	7	77
43	20	38
62	18	85
102	18	93
56	7	21
21	22	67
96	2	87
54	8	13
31	5	61
95	1	22
65	7	25
39	9	91
12	1	16
43	8	71
77	21	68
92	20	12
101	22	73
17	18	57
59	22	87
74	5	83
58	7	48
2	8	21
79	8	103
99	4	28
70	3	35
2	24	0
16	8	77
81	21	51
33	8	48
85	20	9
29	5	6
29	24	22
56	20	9
28	8	25
4	21	63
6	10	11
55	3	53
54	5	53
26	7	97
35	21	81
6	7	45
78	23	50
88	7	23
65	2	72
31	4	23
47	23	19
16	10	20
7	23	27
16	8	46
37	5	73
22	2	66
36	1	81
4	1	12
65	5	92
8	0	94
45	5	74
94	9	42
83	18	71
29	22	59
74	1	62
78	3	22
26	24	16
32	9	67
42	10	96
45	22	98
88	8	69
79	1	16
24	22	64
7	7	42
83	8	60
91	1	20
96	20	15
58	8	34
87	5	85
80	3	44
19	19	9
85	6	44
68	24	93
77	15	73
2	12	73
5	2	74
91	22	67
23	5	77
15	7	39
85	21	53
26	18	51
9	11	42
50	22	54
70	20	22
40	20	2
24	10	48
70	1	15
80	5	75
72	5	6
96	23	38
6	0	9
53	19	19
55	8	14
89	24	26
86	14	76
82	7	28
1	4	16
30	23	0
0	7	95
85	23	60
9	8	68
20	22	51
94	9	35
88	5	87
71	7	39
6	2	53
11	3	64
1	19	4
82	9	76
65	3	31
40	12	46
71	12	84
8	0	85
68	23	27
41	23	37
42	1	55
15	4	16
43	1	61
35	23	30
90	5	59
52	7	31
21	19	7
50	8	22
99	22	88
40	22	94
24	2	96
100	23	10
12	9	80
74	3	42
93	3	87
89	1	8
79	3	32
29	13	43
75	9	1
33	2	97
64	23	25
92	22	70
58	7	19
92	9	24
48	2	67
77	5	53
76	22	63
92	7	102
18	19	45
103	22	64
54	12	77
54	7	35
55	0	100
92	0	27
63	8	73
88	5	62
102	21	61
50	10	61
37	22	96
74	5	59
87	24	18
25	18	56
31	8	16
70	1	62
72	8	45
43	19	69
29	20	93
27	3	30
3	23	35
88	7	101
88	15	61
45	24	13
20	7	32
94	19	68
59	22	90
5	23	34
81	5	63
63	18	46
34	5	78
53	15	59
28	2	61
93	8	21
61	8	87
36	21	87
23	6	24
42	20	22
20	21	56
103	22	97
94	5	84
7	12	31
15	7	72
63	10	26
83	24	16
22	8	75
21	20	50
35	23	14
10	9	78
51	3	18
81	14	61
6	5	81
94	0	13
73	9	50
34	7	37
78	21	62
94	18	51
100	21	96
16	8	98
52	12	90
2	13	82
49	8	61
48	8	97
45	24	32
64	3	86
96	8	8
10	4	19
71	7	100
33	20	13
73	1	55
48	10	31
51	18	79
14	23	24
2	24	1
6	18	60
23	13	39
15	3	76
53	5	77
21	22	90
97	23	2
44	0	68
9	3	20
71	8	30
86	2	83
27	22	62
34	22	87
5	15	66
39	7	44
89	14	70
69	8	89
48	4	17
42	1	71
86	22	95
17	1	82
44	22	97
93	9	56
24	4	33
95	20	49
86	22	103
99	4	34
27	23	35
92	8	57
1	10	60
9	4	60
1	9	89
43	20	45
53	12	92
1	7	66
13	23	7
26	9	76
39	24	36
42	18	89
37	21	61
24	21	55
8	3	17
58	18	22
95	8	82
95	21	62
88	23	46
44	23	23
77	21	55
7	7	25
37	19	68
27	7	26
49	19	85
99	21	55
32	2	64
93	23	43
20	19	98
89	14	100
67	5	59
78	7	67
17	7	14
45	2	59
3	0	9
57	8	21
1	9	83
4	23	36
102	18	58
59	22	66
8	22	96
97	23	18
21	20	8
26	13	48
95	20	2
53	8	70
50	7	92
28	2	92
73	5	86
46	10	93
15	22	92
64	8	22
94	19	71
25	8	101
36	2	95
4	0	82
87	23	8
34	20	13
29	7	44
2	19	75
71	12	76
42	20	7
72	23	11
78	21	51
92	1	61
76	8	91
83	8	81
48	21	81
18	1	73
9	23	0
12	24	13
79	19	1
88	9	0
81	7	74
93	8	27
29	4	21
43	2	6
42	10	24
20	1	97
58	18	102
80	9	82
88	7	14
22	8	85
30	22	68
76	3	74
6	4	31
74	22	61
14	7	94
27	19	39
44	2	57
95	3	31
63	22	1
56	1	4
103	2	78
21	24	23
6	18	7
43	23	42
64	19	55
41	3	77
24	2	72
2	7	22
24	10	74
78	7	80
12	9	76
84	23	33
98	1	54
18	24	71
5	22	63
26	20	14
103	2	66
89	2	75
71	8	61
78	4	23
93	10	78
44	20	24
3	7	37
87	8	21
49	10	7
41	1	54
22	5	53
80	2	90
59	8	69
21	22	58
99	4	33
0	12	76
94	24	26
93	13	47
4	15	53
21	23	49
74	1	49
15	9	83
67	23	27
55	3	76
100	0	15
2	2	52
46	8	64
91	21	59
30	22	52
88	22	54
89	1	13
21	1	61
103	22	88
31	20	1
72	3	36
87	18	56
83	8	29
36	9	101
20	10	89
91	23	48
11	23	29
20	18	65
7	7	48
1	9	75
43	24	23
33	20	8
80	20	19
94	20	10
70	10	36
32	8	103
13	3	85
69	8	85
83	4	42
17	18	52
53	8	76
91	1	61
43	10	16
29	9	101
61	15	59
12	5	62
74	8	92
94	14	90
21	23	42
39	13	34
5	10	41
74	19	8
12	7	92
40	1	66
26	20	10
68	7	69
69	21	51
31	1	46
61	1	21
66	4	14
14	8	48
45	23	40
30	9	81
67	5	4
24	10	42
30	9	77
0	12	74
70	23	45
93	19	85
93	13	13
49	8	63
84	3	44
102	24	26
55	24	15
97	23	48
19	4	10
26	8	29
60	7	25
15	12	25
9	19	24
14	3	30
20	20	38
50	8	69
15	3	93
28	5	65
75	20	10
79	19	52
50	2	85
97	22	52
69	5	63
5	1	49
64	3	85
20	7	47
3	14	75
98	20	49
60	10	58
67	23	30
28	20	47
84	15	96
10	22	51
74	1	57
79	8	72
8	7	33
51	12	70
94	19	93
61	22	62
15	8	30
99	1	54
40	8	8
15	8	91
54	18	27
49	10	65
102	23	35
63	23	71
69	20	0
83	18	51
2	8	28
64	24	82
64	10	34
70	15	96
41	22	88
28	4	31
39	23	82
44	22	61
20	1	53
7	1	96
49	3	87
21	7	86
33	20	32
2	12	42
14	8	73
93	8	97
23	10	11
9	0	101
32	24	47
48	1	15
12	3	45
61	1	9
64	24	11
103	8	37
56	19	70
38	8	103
8	7	27
61	23	15
91	21	56
54	7	25
82	12	45
95	23	17
47	18	57
26	8	99
33	24	21
58	22	3
64	22	54
37	22	69
59	7	28
48	8	91
46	23	50
55	7	36
20	6	39
52	18	26
102	20	30
16	12	79
102	0	13
71	10	46
10	23	93
22	21	55
97	23	71
97	21	64
94	19	58
99	22	101
71	7	41
35	1	49
81	21	52
45	20	23
102	20	23
23	22	58
59	23	35
49	4	82
74	2	70
95	3	36
32	23	24
76	4	45
86	5	87
26	20	27
100	14	88
86	22	66
11	0	47
12	7	20
52	19	50
7	23	16
94	24	37
18	19	32
88	0	94
58	12	80
39	1	46
20	23	2
