1190	6	14	371	169
2508	7	1296	402	117
2922	0	410	402	177
1481	2	3295	402	141
53	0	2042	137	183
275	6	14	363	169
1828	2	1444	402	152
2530	6	2827	136	24
69	0	735	309	161
485	6	343	296	96
2874	6	3509	23	179
2123	7	1771	402	139
680	6	2826	380	7
2996	7	1320	77	180
2878	6	17	268	171
3597	6	311	137	95
549	7	2846	402	180
2534	6	353	137	21
2738	3	667	402	170
1660	7	3171	137	181
1339	6	347	378	40
737	7	2440	401	183
2686	2	3394	402	193
606	7	2765	402	184
1423	6	623	3	170
2085	2	3319	402	134
3442	2	137	148	183
928	7	3411	402	176
3406	6	2708	296	53
2924	0	640	402	184
1061	3	3057	401	156
2760	6	374	415	97
1033	7	3412	402	166
1868	7	3005	402	108
2313	6	14	391	169
402	7	3181	402	142
1239	6	267	35	61
2804	3	1384	401	181
1780	6	943	124	13
2534	6	2299	143	16
2987	6	13	380	160
1779	6	1450	222	17
1826	6	2831	160	70
1952	2	3219	191	147
694	6	267	353	61
1327	6	2302	94	59
2700	6	2710	318	69
2200	7	3173	402	158
2476	2	3301	413	157
920	6	2838	119	58
3597	6	2833	352	88
694	6	267	295	61
3414	7	1250	402	185
1780	6	353	289	21
2647	7	3276	402	165
1697	2	3289	402	152
1002	6	356	133	79
665	3	3217	402	130
1517	0	2735	402	188
1602	2	3245	401	182
1670	7	3513	402	183
2925	2	1351	402	164
1781	6	335	109	71
1758	2	3085	402	180
2181	0	301	179	173
1523	2	1043	402	109
1683	2	3285	402	188
1779	6	180	83	33
2923	7	1068	402	187
1629	2	3204	401	136
2207	6	1410	267	180
1049	7	1344	402	119
911	2	1170	402	167
1798	6	2836	225	119
531	6	374	312	97
2052	7	3258	402	144
1543	0	735	148	161
2287	0	2901	402	140
1790	6	2829	309	75
1339	6	1450	301	17
1399	6	328	75	119
2972	6	363	296	50
263	6	312	10	97
1095	7	2634	401	169
2722	0	1738	179	164
1724	0	831	402	107
87	2	1967	402	165
2056	6	1410	372	180
1190	6	14	127	169
2641	2	3081	148	178
715	0	1820	413	159
2226	6	3510	365	184
274	6	3509	45	179
666	3	3141	402	186
165	3	550	402	183
2327	2	1819	191	172
2675	2	638	401	141
3432	6	343	260	96
939	6	314	297	120
2530	6	1455	210	29
1456	6	3509	395	179
1097	3	3274	402	118
2547	3	409	402	107
2946	3	554	402	184
2511	2	2071	402	112
778	3	1014	402	185
1735	7	840	179	156
2052	7	2959	24	177
716	7	1085	179	183
2422	6	369	309	47
878	6	363	377	50
3584	2	1900	148	172
2314	6	2827	191	24
1183	7	3425	176	173
890	7	2353	402	150
908	0	3085	402	180
2314	6	2827	171	24
2148	6	3509	3	179
2455	6	340	167	86
2123	7	1728	402	120
581	2	3212	402	93
717	2	3046	402	106
2946	3	2537	288	163
2178	7	1918	402	184
1620	7	3013	402	168
2940	6	2837	148	38
617	7	2503	402	170
1017	6	2828	196	2
1803	6	2301	157	32
2700	6	2712	74	81
270	6	2280	101	122
1065	6	2833	224	88
1136	6	2703	99	60
2082	2	3172	148	175
1575	6	1404	204	84
463	7	440	402	167
2652	0	866	148	180
2314	6	1452	210	22
702	0	429	402	118
1810	7	3260	402	183
1805	2	3476	194	158
2341	7	2307	402	128
827	7	1922	402	115
207	2	940	401	129
963	6	3509	20	179
1869	7	3295	402	141
673	6	2703	150	60
2463	6	2705	271	80
1471	7	650	402	166
1780	6	1455	134	29
873	6	317	234	64
500	7	153	137	152
2217	0	3210	191	143
1073	2	3537	402	134
1315	7	3521	402	118
2313	6	14	242	169
1002	6	348	318	78
2700	6	2710	398	69
2070	0	2944	402	129
480	0	3107	402	188
1339	6	334	45	55
2107	2	3057	401	156
1175	6	513	77	122
2297	6	2834	357	92
1239	6	351	296	54
531	6	3509	69	179
768	2	2266	401	126
2484	7	526	402	150
263	6	343	196	96
2530	6	1450	123	17
1804	6	371	137	88
2281	4	1789	129	85
1797	6	358	15	63
2443	6	313	269	5
928	7	2286	402	169
768	2	1333	401	132
3611	2	3113	401	117
2652	2	1573	148	177
2756	0	49	179	158
3550	2	3035	402	116
2974	6	322	346	39
1338	6	321	148	10
1786	6	1377	215	82
2973	6	354	116	42
2474	2	786	45	184
1125	2	3306	402	126
2235	7	187	137	129
2529	6	513	417	122
2779	4	1789	129	85
1323	3	1991	137	164
1339	6	363	15	50
775	0	1881	402	167
2919	0	3034	137	174
485	6	374	312	97
1315	7	2211	402	118
563	0	128	401	113
1655	0	3165	401	139
999	6	3509	45	179
2431	6	374	45	97
2972	6	363	15	50
3432	6	1404	325	84
772	7	1386	402	172
3434	6	312	10	97
57	6	2298	173	27
3419	6	2879	236	97
2373	2	153	191	152
794	7	238	191	182
1399	6	328	175	119
1324	6	2831	251	70
286	6	371	137	88
1261	7	429	402	118
2702	6	14	127	169
1974	6	3509	309	179
2000	6	369	59	47
519	0	3129	402	99
2250	7	3082	148	184
485	6	343	23	96
1339	6	2825	55	52
712	6	3509	334	179
57	6	2298	179	27
3546	2	123	402	129
466	6	363	404	50
1051	2	1940	137	157
1301	3	3113	401	117
1415	6	3509	137	179
1073	2	3311	137	137
1748	2	1256	402	174
945	7	5	137	90
2614	0	962	402	153
2123	7	2724	402	121
1363	2	839	402	147
1449	6	2888	287	123
696	6	351	116	54
3580	7	2560	401	133
2408	0	1919	137	121
1779	6	180	124	33
578	6	664	223	25
1029	0	1255	401	168
1143	6	324	61	96
1198	6	2427	247	12
2534	6	2299	2	16
444	3	3125	402	178
2700	6	2705	367	80
2974	6	732	52	48
1423	6	19	190	184
435	2	43	402	142
2929	0	2228	402	175
1307	7	1397	402	137
2090	2	40	401	177
1314	2	3276	402	165
1668	2	3036	402	138
570	2	2040	401	149
1029	2	1255	402	168
1489	0	3356	172	173
2196	6	328	381	119
2328	0	1215	402	187
2212	6	343	296	96
2593	2	1352	402	1
3603	2	2259	402	178
885	6	316	124	55
1863	7	1217	402	117
630	2	1145	45	171
478	2	3231	148	181
2973	6	733	80	49
1803	6	664	312	25
224	6	2302	94	59
1686	2	3262	148	182
1314	2	2359	402	159
2525	7	3166	148	187
3432	6	310	196	126
878	6	1920	409	34
215	6	180	109	33
2655	0	1446	402	146
1440	6	9	360	126
731	7	2887	402	180
2681	7	194	402	112
1669	0	1766	402	152
1105	2	3059	402	154
1794	6	2301	2	32
1554	2	719	402	133
382	7	431	401	155
1779	6	1450	123	17
270	6	2280	58	122
2455	6	364	137	88
441	0	3272	402	168
1275	7	1432	402	107
2401	0	2269	137	175
2671	2	991	77	184
3432	6	3509	334	179
1240	6	664	372	25
1143	6	343	23	96
2212	6	3509	334	179
2534	6	1450	137	17
1540	3	3149	93	175
304	6	2979	403	45
3432	6	311	306	95
2455	6	340	24	86
847	3	1293	402	156
694	6	267	35	61
264	6	3509	23	179
3579	3	1290	402	179
1572	0	3294	402	134
1898	7	1165	402	178
2246	2	3156	402	177
1853	6	9	380	126
1239	6	2830	224	57
66	0	1939	401	115
848	0	3255	402	130
2940	6	2837	421	38
2260	6	513	62	122
1782	6	1208	385	89
2694	2	3244	402	103
807	6	733	288	49
3528	4	1789	335	85
3432	6	2888	191	123
2455	6	324	137	96
488	6	513	417	122
571	0	858	402	115
701	6	655	79	142
617	7	2167	402	35
877	6	2829	133	75
2260	6	513	417	122
1521	2	3535	402	108
2314	6	693	94	44
1159	0	1919	137	121
2147	2	3137	401	155
3432	6	343	296	96
3606	6	1920	176	34
922	0	1347	402	183
2052	7	990	402	171
2297	6	2708	370	53
1566	7	1881	402	167
1933	0	2285	137	145
1383	6	1404	177	84
2314	6	1451	333	18
2883	6	180	30	33
1797	6	356	133	79
1431	0	3421	191	133
93	0	2674	402	114
2431	6	3509	20	179
2871	7	111	401	144
1048	7	1400	402	169
847	3	649	402	164
1901	6	3509	69	179
1239	6	267	296	61
1570	0	3310	402	122
658	6	373	372	49
1339	6	323	176	53
968	6	1410	372	180
2422	6	2423	398	36
1269	2	3058	402	165
680	6	664	233	25
1995	7	3230	402	184
3375	3	663	402	115
3406	6	2838	376	58
141	6	19	149	184
2127	0	3225	402	156
1566	7	2165	402	176
2525	7	2274	194	186
2253	6	513	62	122
1748	0	1935	402	178
703	2	47	402	124
2098	0	3054	402	167
1361	2	914	402	144
2700	6	348	318	78
1468	2	3038	402	162
1474	3	585	402	128
1339	6	1452	333	22
2656	0	1984	401	113
1778	6	9	255	126
2757	6	9	216	126
2256	6	370	127	11
3434	6	1410	252	180
3434	6	374	312	97
2083	0	656	402	156
397	3	3167	402	114
2110	7	1941	402	167
499	3	676	413	148
141	6	19	190	184
1660	7	112	401	182
1064	6	335	45	71
1781	6	2830	119	57
1670	0	2792	137	175
633	0	1871	137	173
965	6	2298	173	27
1443	0	2959	148	177
384	0	2786	402	134
1775	6	2836	371	119
2329	7	36	402	173
2422	6	2426	309	37
887	6	1404	179	84
2252	4	1789	335	85
3406	6	2838	318	58
1082	6	180	372	33
935	2	447	402	184
2686	0	3394	402	193
219	6	18	32	181
2700	6	362	337	79
1794	6	664	301	25
202	0	3124	402	181
1506	0	3184	402	134
908	7	2233	402	183
1187	0	3048	402	142
1773	6	371	352	88
103	7	638	401	141
2499	7	178	402	172
103	7	719	402	133
378	6	3509	334	179
939	6	513	179	122
2883	6	365	372	30
1670	0	2792	401	175
2700	6	2712	73	81
2878	6	622	3	167
1436	6	15	187	169
2090	2	40	402	177
2910	2	3308	23	171
1137	6	14	363	169
2678	2	3095	402	107
2598	2	3411	402	176
1664	7	3328	402	106
729	2	2238	362	179
1635	2	962	402	153
466	6	363	176	50
1692	0	1980	402	108
1977	0	34	402	106
1838	7	377	402	142
2523	3	3089	401	141
2139	6	1378	93	23
1780	6	2825	55	52
2142	6	2880	183	123
2385	3	3290	402	145
1338	6	321	164	10
1945	0	3164	191	154
3434	6	342	108	120
2807	7	991	77	184
292	0	2151	413	147
1423	6	623	200	170
2700	6	4	137	79
1391	6	3509	20	179
1720	0	3450	402	182
1688	2	592	402	105
1626	7	1153	402	180
2314	6	1452	301	22
1324	6	2831	148	70
2700	6	2704	74	73
466	6	733	288	49
1534	0	2818	402	107
1339	6	2837	148	38
2207	6	459	108	123
3025	2	3226	402	183
885	6	335	135	71
1512	7	3112	402	182
1095	7	2634	402	169
3523	3	3091	69	186
2723	6	2703	33	60
2033	2	554	93	184
1835	6	14	67	169
2928	3	3114	402	180
779	2	3317	402	187
264	6	3509	137	179
1794	6	1451	333	18
478	0	3231	402	181
542	0	708	402	128
1780	6	693	2	44
1254	2	2412	402	118
804	2	3184	402	134
1575	6	1404	397	84
1240	6	1452	137	22
1239	6	335	26	71
2347	0	2275	402	184
3417	6	3511	365	187
2473	0	597	402	178
920	6	2838	378	58
3434	6	3512	181	77
1803	6	664	372	25
1790	6	375	407	79
2297	6	2300	143	18
1239	6	267	31	61
774	2	3351	402	177
725	3	3227	402	121
601	0	1965	372	139
2297	6	2708	89	53
2972	6	2826	95	7
151	2	1182	137	139
2099	0	3229	137	174
2178	7	1918	148	184
2881	6	361	102	20
519	2	3129	402	99
917	6	2831	251	70
3588	7	3246	137	180
116	7	3133	402	117
1847	6	9	262	126
1779	6	943	85	13
1797	6	348	249	78
2297	6	363	176	50
1825	2	3167	402	114
1847	6	9	380	126
2486	3	3302	402	146
2580	2	3033	402	117
2556	0	2917	69	169
2297	6	267	35	61
3516	2	824	402	168
939	6	2880	20	123
946	0	1730	413	156
1436	6	18	32	181
673	6	2706	244	46
1277	7	3064	401	175
2254	6	3509	20	179
2422	6	2425	419	51
1656	7	2960	401	185
1512	7	2475	402	181
3406	6	2838	339	58
1848	7	3137	402	155
2000	6	1454	246	28
1241	0	1292	137	162
1670	7	2792	401	175
2700	6	348	227	78
815	2	3291	401	157
873	6	317	212	64
420	7	2518	402	149
2534	6	353	191	21
658	6	181	107	46
1307	7	989	402	168
2598	0	3529	402	150
2297	6	2711	50	74
1579	0	2129	402	164
1512	0	3226	401	183
1694	2	638	401	141
2297	6	2710	114	69
1779	6	2536	63	8
252	0	604	137	136
1440	6	9	255	126
898	7	0	336	185
3578	0	254	401	114
2542	3	3169	402	158
2252	4	1789	136	85
3443	6	624	3	174
1797	6	348	82	78
2627	2	2211	402	118
480	7	3052	402	181
1989	0	2992	179	177
2297	6	351	176	54
2234	3	1201	148	145
942	6	334	162	55
100	2	3234	137	179
263	6	350	134	96
986	6	523	358	194
2455	6	2833	207	88
3597	6	374	23	97
1123	7	24	402	192
1134	7	37	401	144
2325	0	2793	402	178
2580	2	3255	402	130
170	2	735	137	161
1539	0	882	179	176
3347	3	3203	402	119
2054	3	2943	402	109
2381	2	3149	176	175
1612	7	605	402	161
2695	0	3051	402	116
2039	7	3005	402	108
1342	6	3435	100	143
1801	6	2536	281	8
1240	6	664	223	25
3494	6	1920	419	34
3406	6	2706	310	46
1339	6	2426	103	37
2693	7	46	402	154
2329	7	1987	401	183
436	3	3053	402	108
1080	7	2985	402	181
1517	7	3141	137	186
1029	0	1531	402	174
643	7	3031	401	137
3434	6	14	399	169
781	7	1766	402	152
3432	6	3509	309	179
1787	6	9	255	126
1777	6	322	227	39
694	6	2706	129	46
1909	6	370	127	11
3434	6	3435	343	143
2419	6	315	309	123
2019	7	3001	402	177
939	6	459	108	123
1038	2	792	402	185
2567	7	3378	402	151
1687	6	9	209	126
593	6	10	388	137
2551	2	256	379	157
