75	23	17
110	39	40
65	4	0
127	1	50
26	27	14
87	42	102
92	7	0
95	25	46
39	3	24
73	26	16
21	27	14
29	1	92
50	8	92
131	25	8
52	19	50
22	6	0
68	25	109
21	27	22
92	39	110
78	29	110
89	25	49
92	1	102
10	18	58
79	31	29
93	6	92
45	16	20
101	42	74
23	26	96
122	23	83
40	42	102
87	40	93
54	1	14
79	3	10
116	30	25
12	23	132
20	25	55
111	27	71
28	37	110
57	23	122
10	44	29
134	18	58
10	23	17
45	27	110
37	42	91
102	42	110
30	6	0
121	6	50
88	4	0
51	35	13
120	31	104
130	45	84
108	42	40
58	40	24
105	39	40
130	4	40
28	39	6
58	27	98
37	1	111
134	8	7
117	6	92
54	1	59
27	25	55
107	6	29
71	21	86
79	31	117
120	4	92
2	23	62
69	42	87
55	40	81
55	13	22
17	1	87
92	8	29
29	8	50
15	23	67
61	4	50
50	4	105
48	8	89
14	39	122
52	29	14
73	4	16
50	42	105
86	4	50
13	4	112
67	23	30
55	40	4
127	26	96
93	6	50
8	25	46
131	27	87
98	40	93
92	29	59
51	25	36
40	1	18
110	1	29
103	5	39
65	25	97
20	0	21
110	1	87
20	24	21
50	1	105
29	14	40
94	23	4
40	42	37
112	4	74
14	1	3
93	26	16
105	42	65
59	39	18
15	8	89
59	1	68
57	23	12
10	1	14
112	35	120
88	45	121
99	1	98
54	1	105
31	1	28
39	17	86
70	9	13
32	23	64
47	42	40
17	6	0
98	1	110
50	1	111
122	26	96
71	18	89
120	31	64
20	40	43
59	42	89
52	19	98
98	42	14
48	8	59
102	42	86
62	25	36
31	26	16
119	25	100
59	1	29
89	39	98
45	34	68
97	4	0
104	23	31
134	18	131
87	42	98
44	23	31
94	23	72
89	37	87
123	27	79
62	45	76
101	42	47
124	4	92
115	42	87
105	39	98
66	40	76
105	1	77
105	14	92
32	23	17
58	1	102
130	4	105
106	25	62
86	1	92
73	1	87
107	44	37
40	42	13
37	34	6
59	39	89
12	23	119
79	31	110
0	42	108
39	25	1
50	29	98
92	39	29
59	39	111
93	8	89
86	1	132
58	27	110
58	27	7
29	7	74
44	23	10
124	4	105
86	1	68
20	34	53
71	8	86
29	39	12
4	25	128
86	4	29
110	42	108
43	1	102
58	34	6
97	26	96
39	2	48
37	42	74
62	35	13
93	8	92
134	25	46
66	25	103
45	27	92
92	8	86
29	39	102
111	23	6
130	25	1
39	1	110
8	27	12
71	6	40
8	25	109
78	19	92
79	3	107
19	27	92
113	35	38
28	42	98
10	25	46
86	1	100
29	42	89
81	1	98
79	32	39
73	25	13
109	26	96
94	23	30
40	8	37
34	41	132
34	42	110
79	31	86
59	42	98
92	40	67
79	31	28
29	29	28
52	4	40
120	4	7
29	26	16
0	1	9
99	1	28
20	40	104
29	39	122
29	8	92
113	35	88
95	25	36
2	35	61
6	25	100
0	1	18
131	40	48
10	8	110
124	26	16
29	39	105
52	19	89
15	8	50
86	1	73
89	1	53
89	42	14
17	23	134
120	31	87
78	30	128
29	37	92
28	42	102
24	6	37
54	6	29
43	1	91
81	23	134
73	10	70
22	6	50
89	39	53
81	1	50
79	32	96
98	1	100
39	4	29
71	1	14
50	42	102
14	1	68
99	25	30
55	27	37
106	40	41
110	40	134
50	1	91
48	1	87
29	39	50
50	25	91
59	37	87
50	40	71
20	40	4
59	1	34
117	18	102
87	1	34
89	1	102
125	4	112
108	42	47
28	7	59
55	27	50
102	1	89
127	23	117
40	40	134
93	6	86
26	40	24
75	6	0
32	1	105
26	27	57
26	27	39
17	25	128
55	40	93
101	42	59
0	29	102
112	26	96
39	2	22
98	1	57
113	23	106
91	39	89
73	25	1
86	14	105
132	23	68
47	26	96
99	6	92
86	40	67
42	4	37
58	40	81
45	34	11
88	31	10
110	33	129
107	38	29
22	25	46
26	34	100
131	13	22
17	23	93
10	8	105
105	39	57
53	25	9
27	40	104
87	42	86
86	39	105
92	1	87
50	39	29
78	19	34
52	29	37
59	1	6
66	5	79
59	42	28
30	1	14
48	1	110
44	6	86
21	34	20
73	4	60
134	1	50
14	42	98
128	6	105
120	31	14
78	21	37
7	1	89
0	1	11
59	39	77
112	35	88
50	42	89
87	39	28
112	35	79
48	8	87
116	30	28
120	31	110
133	23	6
89	39	6
14	26	16
39	31	44
57	23	119
113	35	79
92	7	74
48	1	14
134	6	86
98	42	59
94	23	17
64	8	40
21	9	23
7	1	68
72	23	64
93	18	26
50	42	0
34	42	102
99	6	7
131	16	20
105	1	110
106	40	118
105	39	86
20	34	83
106	35	39
15	18	89
57	25	46
117	1	92
27	40	4
102	39	83
102	39	6
92	25	14
28	40	93
51	45	118
40	7	86
85	38	105
0	34	57
50	14	29
130	1	14
39	2	117
39	1	86
118	1	103
17	1	91
50	8	0
58	1	87
105	33	2
78	4	37
31	23	93
8	34	68
72	1	28
20	27	0
17	1	89
9	25	100
110	1	133
79	31	50
91	26	96
62	35	120
110	39	53
28	1	132
27	27	12
10	8	98
94	23	43
31	1	14
68	20	73
10	8	92
64	6	50
10	1	87
0	27	92
105	42	125
48	23	64
104	1	98
10	6	40
127	23	31
85	38	74
118	25	36
29	1	59
62	45	85
121	25	109
40	7	0
29	42	86
51	35	38
84	6	74
58	27	102
59	37	102
132	23	100
62	20	13
28	39	111
69	42	86
32	6	0
91	39	14
15	1	87
0	42	92
132	23	6
115	25	46
0	33	62
31	1	98
58	34	18
48	25	46
86	29	28
105	1	28
130	45	41
88	31	116
15	23	117
103	27	130
87	40	51
57	23	53
4	1	98
51	45	35
27	34	131
33	26	96
71	8	50
92	33	112
52	29	28
91	42	50
127	22	35
19	27	14
75	23	31
81	1	110
117	1	89
55	34	100
6	25	46
98	1	133
89	39	9
28	42	91
74	42	98
119	23	100
59	42	7
111	27	48
122	27	67
29	39	28
89	39	119
130	4	92
94	23	48
37	4	34
58	40	127
15	6	7
61	26	96
124	19	110
26	40	127
86	40	93
44	1	28
133	26	96
101	26	16
106	45	33
102	7	89
105	39	119
29	8	7
74	42	7
105	40	71
10	38	86
107	8	89
89	42	105
41	44	86
32	6	86
4	1	86
87	1	3
2	40	35
0	27	122
86	39	53
127	23	107
112	40	121
128	25	109
105	33	92
124	19	102
106	35	38
26	34	18
77	6	86
14	25	108
19	0	21
2	40	33
59	39	119
38	26	96
74	42	14
31	1	87
40	39	18
50	39	100
27	27	130
66	28	106
133	6	86
26	34	53
127	6	86
26	34	9
110	39	98
87	1	59
40	39	86
29	29	86
114	27	39
0	34	11
124	29	59
81	6	7
107	1	105
127	6	74
69	42	37
0	42	130
36	26	96
15	8	40
39	4	40
18	25	100
79	2	10
98	40	134
88	31	86
53	25	132
50	39	6
6	23	100
7	27	122
10	22	35
40	37	86
48	6	105
105	33	51
93	18	110
107	8	50
55	27	14
104	23	107
31	25	109
59	39	14
107	25	109
130	38	105
67	23	71
74	18	28
27	40	43
29	42	110
40	40	131
4	23	75
40	39	98
7	29	89
98	39	100
124	17	7
51	25	62
64	8	89
27	34	132
96	26	16
117	23	72
114	5	65
12	26	96
66	26	16
94	6	37
37	27	29
134	8	50
59	39	132
4	6	0
26	27	40
9	20	73
64	1	92
5	25	126
27	27	0
24	23	64
93	18	131
73	4	34
98	40	22
50	1	83
64	18	58
34	42	105
43	1	28
124	4	7
65	1	89
99	23	117
131	27	122
39	1	50
10	18	89
64	6	74
86	39	100
112	20	73
93	18	20
118	1	106
43	23	30
101	30	110
101	42	69
55	34	12
134	6	37
54	6	50
81	23	43
94	23	75
2	35	42
44	6	0
92	37	86
79	3	4
87	39	50
15	8	59
112	23	62
93	8	102
127	6	50
7	34	100
26	27	7
43	1	50
120	31	59
35	25	84
48	1	89
77	23	6
62	25	46
102	1	40
39	31	10
59	1	86
28	25	108
14	39	105
131	25	109
10	44	124
68	25	100
87	42	59
39	31	71
58	34	57
91	39	28
34	42	87
113	28	103
104	1	14
130	44	37
81	25	32
40	1	102
105	29	29
40	1	89
40	1	91
99	23	71
94	1	28
21	27	92
50	1	11
32	23	75
132	23	11
26	26	16
79	3	48
50	33	106
67	18	28
0	29	98
58	1	110
98	1	77
91	42	29
85	6	105
27	34	11
91	1	29
126	42	87
2	20	73
105	8	29
40	40	93
113	35	130
74	42	91
40	40	15
93	18	55
40	1	50
73	4	37
26	25	46
15	8	98
4	1	92
89	42	98
65	1	105
101	42	110
26	27	50
48	18	20
1	26	96
37	33	112
87	42	7
39	3	17
24	23	31
27	27	74
107	1	14
117	1	105
7	1	87
107	18	20
94	23	64
4	26	16
64	8	50
67	8	7
28	42	7
1	25	49
86	1	105
114	27	97
93	23	67
52	19	59
74	42	69
40	14	105
74	42	65
93	8	110
58	27	92
0	1	83
55	34	119
105	1	86
4	23	17
105	42	50
49	26	96
87	37	110
87	39	92
39	2	104
55	27	86
24	23	43
130	1	105
39	2	4
48	8	0
79	31	22
110	42	14
40	39	110
12	6	105
129	9	28
58	27	12
62	45	118
114	5	42
117	8	92
32	23	104
27	40	22
123	27	61
72	6	37
29	25	108
132	25	46
11	26	96
4	1	91
88	31	107
29	1	28
98	39	40
48	18	58
75	1	110
114	27	61
102	39	100
112	40	41
39	31	30
19	27	0
54	1	40
107	1	92
94	1	29
131	34	83
31	22	35
131	27	102
65	4	86
86	42	65
31	6	74
83	23	11
26	40	104
134	25	128
121	6	37
45	34	53
125	1	73
117	4	133
59	1	53
29	1	40
81	23	72
32	1	89
40	42	130
107	18	55
80	25	36
52	4	7
40	1	92
105	39	102
93	6	29
78	21	74
29	7	105
103	25	46
10	8	50
0	34	133
89	37	28
62	45	35
67	8	0
118	1	2
92	25	49
131	27	92
0	33	112
29	42	79
59	1	92
78	29	0
62	26	16
23	25	46
134	1	98
79	3	43
98	9	129
40	42	91
87	26	96
7	42	87
113	28	123
131	34	53
50	39	28
8	34	6
86	26	96
45	34	111
30	6	50
107	23	71
107	22	35
79	31	59
92	42	14
67	1	89
125	4	63
74	18	110
81	25	30
107	6	50
122	23	53
52	19	110
134	8	59
93	1	105
39	3	72
23	25	56
54	1	98
86	37	40
98	26	16
112	4	50
95	26	96
51	40	35
79	17	50
108	42	105
87	1	73
127	25	32
38	25	1
44	1	86
62	40	84
88	31	22
29	1	12
50	42	13
50	1	28
29	25	49
62	20	125
78	30	67
24	23	30
78	21	89
92	39	12
68	20	125
103	27	65
60	25	126
89	1	105
34	41	111
107	44	86
0	42	79
16	25	46
14	25	49
14	25	91
73	39	125
88	31	104
78	30	89
107	23	64
130	38	29
51	40	118
14	1	100
51	45	33
105	1	132
89	1	77
4	23	30
88	4	74
61	4	92
50	40	134
79	3	14
43	6	29
101	42	89
18	26	96
41	44	40
130	1	59
86	29	105
92	14	29
112	35	125
102	1	132
48	6	0
99	6	50
98	1	89
93	6	37
123	40	76
74	18	27
85	6	40
117	6	50
81	1	59
29	1	53
59	39	110
4	6	92
72	6	50
14	39	53
92	1	77
0	34	9
24	1	92
86	42	130
0	33	106
86	37	29
123	27	130
86	8	7
89	1	111
105	29	86
78	30	102
50	39	57
32	6	92
26	40	81
67	1	92
28	39	110
116	30	5
37	42	130
131	27	110
28	39	119
105	40	48
48	1	40
3	27	71
8	34	122
34	29	59
37	33	2
75	23	67
51	35	61
107	6	37
29	33	40
131	27	39
58	27	74
28	37	87
2	35	120
131	27	130
20	0	26
43	23	67
35	6	37
67	6	0
21	11	131
27	27	89
79	2	22
73	4	106
67	26	16
39	1	59
98	7	28
106	35	125
104	1	59
39	1	40
14	39	110
10	26	96
37	1	57
110	1	102
50	8	74
107	17	29
77	25	109
29	1	100
92	1	83
40	1	28
29	42	59
98	42	69
20	34	119
20	25	8
127	23	48
64	26	16
59	42	102
30	6	29
59	39	57
15	8	102
79	26	96
78	4	86
3	23	132
39	3	117
113	17	29
123	27	65
93	23	134
59	39	105
86	33	92
110	37	102
113	40	33
43	1	59
50	1	18
60	26	16
123	5	61
32	23	107
61	32	96
99	23	15
105	42	37
18	25	132
94	23	71
104	6	86
87	1	53
85	44	74
39	32	16
111	23	11
79	3	98
32	23	93
87	1	68
15	18	26
0	8	7
74	42	73
32	23	99
65	1	92
102	1	77
8	34	119
50	14	105
59	39	53
81	23	31
59	1	132
20	27	110
14	42	50
134	8	92
4	23	48
61	25	97
0	42	40
13	1	73
89	39	110
2	40	76
31	6	29
7	27	86
112	45	76
17	1	110
64	6	40
107	8	74
4	23	24
122	27	117
98	1	40
102	1	110
15	18	20
59	1	91
102	39	40
39	4	7
97	4	86
134	4	133
74	33	106
21	27	98
40	39	91
61	4	0
6	26	96
73	4	101
71	8	14
74	42	92
84	6	40
69	42	59
39	3	31
116	30	59
130	44	105
30	1	110
81	22	35
39	31	48
122	23	77
20	34	6
37	1	87
105	14	50
41	44	37
131	27	89
59	1	87
88	31	127
130	8	86
26	34	133
26	34	131
81	6	29
59	39	92
62	35	73
62	40	33
0	42	65
19	27	50
15	8	86
39	3	32
0	33	51
110	1	6
32	6	74
13	4	60
87	1	110
93	6	40
106	35	88
91	25	49
88	4	37
41	38	86
110	39	92
89	39	14
37	29	105
86	1	29
110	25	91
86	1	12
99	23	75
93	1	92
37	42	108
48	18	27
59	37	110
114	27	88
67	25	109
59	40	22
71	8	28
20	26	96
79	3	94
102	39	133
59	39	11
64	18	131
17	1	59
27	27	40
51	35	73
131	34	119
98	39	29
134	8	14
31	1	50
17	6	50
18	20	125
44	23	75
85	44	7
7	25	46
79	2	31
64	8	87
56	25	36
26	34	132
40	40	71
51	40	85
71	8	87
64	8	74
39	4	74
79	31	116
32	1	59
34	26	16
107	23	72
102	1	11
0	34	68
40	42	29
102	39	3
70	42	87
73	4	40
39	31	15
15	23	72
39	2	24
35	6	29
37	29	98
134	18	28
59	42	86
44	25	30
26	34	68
127	25	81
28	1	133
18	23	53
92	40	15
15	23	134
128	6	50
67	1	110
50	29	92
110	42	40
67	18	87
55	27	105
79	31	104
20	27	50
48	8	110
34	41	53
37	42	89
11	23	100
15	4	133
75	23	93
21	43	26
99	23	93
5	41	4
71	25	31
121	6	105
58	34	11
34	42	108
86	8	105
86	33	74
117	8	102
92	25	105
78	30	98
81	25	109
110	1	122
102	39	77
67	26	96
74	42	86
27	34	122
79	2	48
124	4	50
0	42	50
39	45	85
47	25	69
106	45	85
112	25	46
45	25	109
48	23	30
14	42	105
39	3	75
39	3	71
14	1	40
86	1	13
12	27	48
92	42	59
120	25	1
105	39	89
85	6	37
40	39	68
87	42	50
14	39	132
74	18	87
28	39	87
77	20	73
7	42	79
134	6	40
44	23	67
74	42	125
89	39	3
4	23	72
123	5	79
48	18	98
110	1	92
79	32	130
86	42	37
111	23	68
29	4	50
8	27	57
127	6	40
67	4	133
48	1	28
111	26	96
101	41	122
2	23	106
14	42	69
133	23	100
29	1	11
57	23	9
102	25	108
7	42	39
12	27	67
14	1	98
39	2	43
123	25	46
27	0	21
43	1	89
107	8	7
12	23	83
77	23	68
98	42	91
37	34	9
98	40	15
43	26	96
28	39	92
79	31	92
79	32	16
104	25	30
131	27	59
87	39	9
94	1	40
44	6	74
24	6	74
10	38	50
37	42	40
73	4	7
105	1	102
77	20	13
105	42	47
82	26	16
67	23	72
124	29	50
32	1	87
86	1	89
51	40	84
15	8	74
40	42	98
112	23	106
50	7	0
127	23	15
29	29	50
67	1	29
59	39	50
79	25	49
106	40	76
39	2	15
98	42	102
65	4	105
0	1	100
19	25	36
0	42	13
29	26	96
37	42	65
71	8	7
101	29	59
127	23	30
50	8	37
50	37	40
110	1	68
40	8	105
103	27	39
12	27	134
30	1	28
73	4	0
128	6	86
9	23	68
44	1	102
32	1	92
87	1	6
6	23	119
87	1	86
35	6	86
39	31	43
91	25	108
37	42	39
88	31	134
106	35	120
62	40	35
134	8	74
22	34	20
82	26	96
74	8	37
50	39	111
98	42	92
26	40	93
62	35	125
98	39	102
63	41	106
117	18	28
28	25	49
12	23	100
29	42	91
79	17	0
122	6	40
14	1	92
16	26	96
99	23	24
87	42	108
134	18	87
87	39	105
21	42	87
92	40	134
21	25	70
89	42	74
13	29	87
37	34	77
4	6	50
32	1	40
50	42	40
39	2	134
106	40	121
116	25	46
39	31	32
24	25	30
28	1	110
28	37	102
105	1	98
57	27	48
63	41	113
102	25	110
0	1	57
7	42	0
32	23	15
125	25	1
101	29	102
44	23	117
10	25	128
19	27	7
93	8	40
124	19	101
29	37	40
102	42	92
37	42	29
7	34	122
29	29	40
92	42	7
21	24	26
47	42	110
113	28	114
133	27	71
37	27	122
98	39	9
50	40	22
57	23	132
105	1	91
40	25	105
32	23	10
50	39	119
98	39	111
97	25	1
92	42	73
54	1	87
54	26	96
48	6	92
40	40	48
20	40	81
47	42	37
98	1	3
105	33	74
78	21	0
87	42	29
105	39	29
88	31	34
105	8	37
14	39	6
37	1	119
62	35	1
15	18	59
39	31	105
50	39	3
53	23	83
113	28	66
55	40	43
41	38	29
116	30	60
24	23	117
124	26	96
74	18	102
79	31	91
18	20	13
130	44	29
39	17	0
40	1	77
97	4	7
94	23	15
86	42	105
89	39	92
20	27	7
124	29	28
79	2	43
29	39	53
107	8	98
20	27	92
102	40	51
102	1	100
108	42	7
101	30	102
29	7	7
32	25	128
79	1	102
39	31	22
32	23	117
75	25	128
92	8	40
7	34	18
37	42	7
92	42	37
37	42	59
85	38	50
64	25	128
52	19	34
88	31	99
79	4	86
97	4	37
122	26	16
14	42	89
34	41	100
43	23	134
78	29	87
4	1	40
4	25	46
39	4	0
12	23	77
71	18	28
102	25	49
37	29	50
67	8	105
121	6	92
3	27	48
107	1	91
78	19	102
87	1	14
65	1	98
48	6	29
92	33	51
51	20	125
113	45	35
94	23	127
103	27	61
7	26	96
86	39	40
27	27	57
45	34	6
14	39	28
48	1	86
47	26	16
85	6	7
101	26	96
59	42	91
24	6	50
52	29	110
43	6	0
62	45	41
102	1	14
111	23	18
37	34	11
79	31	24
62	40	118
46	26	96
124	29	105
105	39	12
107	1	40
37	1	100
15	1	92
50	39	89
42	4	86
64	18	55
36	25	46
131	27	28
65	4	92
104	23	67
129	9	102
93	18	27
50	33	40
107	44	0
111	23	53
14	1	89
91	39	86
64	1	14
79	2	127
0	1	77
10	25	30
40	8	86
78	4	29
44	23	107
98	37	102
47	42	102
88	31	67
134	25	30
67	6	92
77	20	125
27	40	67
114	5	97
107	17	105
17	23	117
67	18	45
20	34	132
58	27	28
57	23	83
84	26	96
110	39	91
62	40	41
38	26	16
22	15	131
10	18	98
88	26	96
28	42	74
10	18	28
104	1	102
110	39	3
24	6	40
43	23	10
130	1	29
99	1	102
19	27	102
5	25	90
4	1	102
67	18	102
9	23	77
89	39	40
67	1	86
119	23	68
105	1	68
25	26	16
113	40	41
75	25	32
59	33	129
113	35	13
58	5	89
10	1	102
53	20	125
64	8	28
39	3	64
128	6	74
39	3	43
7	42	50
45	27	40
122	25	100
59	25	49
14	39	111
55	26	96
14	1	28
116	30	102
14	1	11
41	6	92
4	25	30
110	37	28
93	8	86
35	25	46
98	42	37
92	26	96
63	41	2
87	1	57
51	40	41
34	41	11
20	27	40
107	1	87
10	38	92
103	25	36
42	4	40
62	40	76
78	21	7
119	25	9
92	42	50
52	4	50
105	33	106
107	1	86
107	6	86
81	23	48
22	43	45
105	29	110
110	1	119
28	33	129
60	4	0
39	1	87
45	27	105
52	4	0
105	40	22
89	42	28
29	42	7
2	45	41
59	1	119
86	1	40
8	34	100
21	27	7
39	31	72
130	8	50
28	1	102
41	6	50
52	29	89
105	39	122
29	33	62
20	11	21
19	25	46
40	29	59
50	39	98
110	39	87
111	25	100
29	1	57
98	42	87
86	42	110
75	1	29
102	42	47
50	1	89
81	23	10
79	2	81
94	1	92
39	2	127
15	1	110
86	37	50
39	3	107
110	39	132
81	26	16
64	8	102
11	26	16
7	33	62
117	1	98
15	8	14
27	27	87
15	8	92
107	25	31
94	6	29
114	25	36
52	29	59
69	42	47
106	35	82
14	42	102
117	23	64
52	19	102
4	6	74
10	18	55
73	42	87
102	42	74
44	25	32
7	29	102
26	9	23
40	39	28
89	39	50
71	21	105
65	26	96
105	42	69
17	23	15
31	1	40
88	31	93
86	7	105
123	40	33
0	42	47
17	1	92
8	34	9
75	6	86
110	1	28
115	19	13
106	20	13
31	6	40
132	20	125
87	39	59
100	25	46
26	26	96
131	34	100
79	1	14
78	30	24
71	1	28
110	42	102
50	1	40
7	34	77
79	3	87
64	6	92
114	5	61
130	1	110
102	39	86
77	25	100
0	25	8
124	19	34
130	8	98
87	39	91
127	1	105
67	6	86
95	26	16
111	23	83
131	27	29
22	26	96
130	8	40
70	25	46
48	18	89
92	42	29
66	27	65
42	25	49
44	23	30
110	39	57
50	39	77
89	40	15
132	26	16
103	5	42
98	1	6
107	1	102
28	39	14
29	39	133
86	1	110
3	23	9
98	1	34
87	40	22
133	25	109
43	23	17
50	37	86
79	31	48
107	23	67
86	29	87
0	1	53
134	18	45
117	8	28
105	42	98
64	8	14
132	25	100
93	1	28
4	23	81
110	39	50
44	1	87
98	1	122
112	4	37
28	39	100
44	1	110
81	23	127
7	34	111
0	1	132
50	42	37
59	1	102
59	1	12
45	27	59
124	29	74
71	23	72
71	1	92
86	39	77
87	40	134
71	1	87
103	5	97
87	1	132
92	1	89
40	1	132
105	1	133
71	1	105
19	25	70
86	33	112
91	42	108
117	22	35
89	1	101
68	23	11
34	41	83
78	42	79
92	42	102
29	39	59
79	26	16
13	4	16
117	8	0
29	39	57
28	1	6
29	1	68
7	33	51
67	1	102
55	25	8
122	23	12
120	31	71
1	26	16
59	39	122
14	42	28
27	1	110
39	2	32
17	6	86
47	42	69
26	27	87
54	1	50
59	1	122
29	7	37
99	23	104
83	25	9
44	1	105
73	4	63
0	1	102
97	4	50
40	1	110
50	1	87
20	34	57
71	6	74
84	6	105
50	39	105
2	45	84
79	1	110
124	29	29
21	9	55
93	8	0
10	8	37
0	25	109
124	7	52
105	39	59
107	1	59
89	42	108
10	23	48
7	1	9
85	6	74
131	43	27
95	25	126
105	40	117
113	45	33
86	39	102
89	40	71
54	6	40
7	1	11
50	25	14
71	25	128
127	23	134
40	1	59
105	42	110
15	18	28
78	30	31
45	26	16
94	6	86
105	40	15
104	6	29
89	1	110
86	8	37
90	26	96
111	23	122
64	1	91
90	42	87
54	6	105
117	8	29
37	42	28
17	1	98
28	1	119
27	27	92
102	1	87
93	8	7
6	23	68
51	40	33
71	6	92
37	7	7
42	25	97
41	26	16
131	40	43
71	21	40
78	30	93
112	26	16
18	23	119
40	1	57
95	41	58
20	40	127
120	31	105
92	4	50
94	1	98
98	39	132
91	39	59
131	27	40
