28235	3	4037	326	5173
15139	6	30006	708	818
1539	0	17609	716	2518
18571	3	4990	694	1654
24328	5	30440	719	5435
25587	0	32532	659	847
22394	3	5162	359	4516
15390	3	14794	759	104
11919	5	19642	684	2272
2591	3	26059	812	427
26488	5	19534	765	2272
11830	3	21374	648	4308
34265	3	11805	546	811
31847	4	9705	716	2334
31855	3	26059	812	4885
15857	5	7130	755	2226
1055	5	6310	760	2272
1879	5	27329	765	2272
17596	3	14724	761	2542
1480	3	5040	608	4238
22284	0	31916	760	5038
10421	5	30402	732	2334
24333	0	11316	759	2946
9918	2	11223	645	5187
13136	0	32473	760	2816
24853	3	4812	555	620
17328	3	8165	685	3596
6638	5	30533	704	5191
28564	6	31750	723	4729
14334	3	1123	662	2578
22637	3	4730	604	802
13137	0	12850	757	3495
32026	3	17960	665	5120
33560	3	4182	484	1970
13470	4	21460	726	3810
32332	3	4845	351	3710
23131	6	23016	744	2272
12523	3	6283	363	2226
18367	5	9779	748	1066
32954	5	31288	681	1730
8049	2	14313	693	5187
23970	2	30903	685	5191
8436	3	3775	538	899
6295	3	4256	411	5166
34322	0	33933	669	798
20420	2	15739	751	348
20143	2	18835	625	5191
24968	4	24457	757	2272
11858	5	5988	754	2272
14558	0	29624	580	3314
12185	3	24948	491	399
1445	3	23014	514	1556
29415	2	31100	730	3348
16056	6	7062	703	5187
20519	5	3076	768	2272
31472	1	14102	758	348
21984	5	17264	687	4035
19017	5	779	749	1730
8083	2	6624	439	5380
19679	5	18348	734	2272
21702	4	2427	752	2272
11393	3	24944	345	4734
33849	3	4232	689	2116
19461	5	17179	734	3810
8455	2	289	715	348
16198	3	21343	605	4963
19176	3	4705	438	3431
22210	4	14863	721	1955
34526	3	11190	665	5670
11097	3	5428	408	5286
29382	6	28621	752	1018
13675	6	22254	718	1730
12769	0	7867	700	3882
29298	3	14724	761	5029
2266	3	4251	398	2190
17295	6	2726	766	818
22336	3	5665	580	5492
18880	4	14716	721	3913
22635	3	5356	838	5067
1513	3	3533	861	555
23836	3	27788	286	2579
6607	0	13225	683	3691
6037	6	10854	766	2272
11554	3	28007	507	4616
11097	3	4703	116	2226
754	3	4904	557	2334
21043	4	33499	751	4701
33555	3	5063	686	4286
25218	3	14724	761	5029
9887	5	8059	729	4092
1496	0	1432	617	2954
1328	4	24671	641	379
15699	5	3110	762	2272
15105	3	5152	603	3372
34595	3	26689	211	4395
10609	3	7614	634	1015
20768	4	10693	729	2186
2025	3	27087	538	1308
32653	5	16956	723	2272
6386	3	27957	452	4590
22697	4	6724	681	3641
14975	0	22027	677	2936
20515	3	4392	292	2527
18006	3	4706	659	2595
2004	3	5694	337	1270
15359	2	22830	736	5191
26458	6	23407	761	2272
6765	4	19524	720	2272
2739	4	27623	722	2272
14184	3	22858	710	1296
13336	5	17758	752	2306
31646	3	6938	399	5588
24423	4	34467	764	2272
16487	2	29865	454	5187
8393	0	11281	754	1961
14924	3	11203	637	3084
1534	6	25510	715	2301
7235	5	12	752	2272
12563	3	21339	435	925
187	6	17264	687	699
33147	4	18978	681	1264
16053	3	4344	606	1104
32679	4	33917	650	379
8241	5	30004	765	348
25849	3	4839	580	4128
18075	3	3440	610	79
3303	5	18358	728	2272
34002	2	23504	729	2325
25626	3	5544	606	2975
34460	2	25376	745	5187
9252	4	31323	741	1730
13539	6	33460	753	818
17874	0	135	767	3091
32673	4	31527	745	4756
25837	3	24254	709	4709
29167	6	32260	740	2272
8276	3	3835	305	3902
28855	5	6720	750	1080
2762	3	5343	350	3072
9458	6	32285	760	2334
34191	6	9585	727	348
27526	4	24721	738	5191
17307	2	33328	680	1264
13799	3	3541	641	321
32679	4	32320	650	379
8313	2	14567	755	5191
9234	4	7170	760	5187
15980	0	12812	734	5654
14228	3	27773	33	5126
12768	3	4899	606	1350
10986	3	27078	161	322
3141	3	3818	356	4701
17120	4	17121	754	2272
14052	3	4949	800	4066
12272	3	33116	492	843
19966	3	4664	576	4731
32569	6	9630	690	2272
10708	2	1609	761	348
8745	3	4025	603	1609
10787	0	27539	753	3739
1297	4	19079	698	3219
19292	2	30083	755	671
19119	3	3992	551	495
34204	3	27937	124	112
15802	3	3726	602	4784
22233	3	3463	565	151
21501	4	29760	703	2272
15157	3	3462	520	799
33054	5	29455	752	4533
29354	2	30313	757	5191
33250	3	22894	687	3504
21834	3	5458	521	2272
17809	4	26560	691	2272
11678	3	28007	507	4616
14232	3	6901	583	5622
20008	4	7673	756	1261
6298	3	4220	38	4171
14943	3	12847	259	2457
9131	5	18000	748	2272
16178	3	5489	712	4338
2030	3	704	542	4343
34236	3	4811	382	2889
6966	3	5218	459	4661
27271	6	28314	704	3219
27635	5	34345	704	2272
32728	4	2837	704	4654
1294	0	21716	757	260
13674	5	30505	741	1730
18821	3	6176	689	3145
26814	5	32578	736	2272
14956	3	5288	683	5519
9332	5	9632	765	4756
23173	4	24355	737	2272
29416	6	1872	718	2272
17037	4	7569	716	2272
21200	3	3409	623	14
14944	4	12619	710	4729
31537	3	17636	686	2538
27700	4	31960	749	2375
25976	4	779	749	2334
23988	5	12673	701	5187
12273	3	27843	440	2586
11097	3	5321	554	3219
25751	2	30767	680	5191
13295	5	9070	701	5435
556	3	5533	341	2375
9743	3	5249	541	4799
18410	0	20577	766	4712
22758	3	22921	765	3810
20834	4	3290	727	2334
13136	0	26621	759	265
11921	3	34128	615	1280
27276	4	23125	754	2334
2513	5	13548	764	2272
20574	6	17278	754	348
21497	6	19205	764	2272
15318	3	5165	607	4524
15902	3	28000	228	1730
15325	5	3235	741	5191
12218	2	11237	716	5187
32802	4	14742	739	4731
33429	3	12934	783	202
20240	2	320	634	5191
32843	3	20692	653	3219
33981	4	18592	725	1018
27743	4	29386	755	2272
2710	4	29173	755	5191
23132	5	28508	744	2272
27648	4	30197	744	2375
20389	5	30314	712	5187
13145	4	8435	722	3641
9436	3	24691	392	2672
15699	5	15874	765	2272
15751	3	15510	351	2672
32499	4	29147	758	2272
25312	5	11817	739	260
34338	3	21764	483	2272
24010	3	2400	607	4236
14382	3	6372	700	4213
2618	0	32205	765	818
17740	5	21615	764	4701
24753	4	27296	761	2272
7910	4	30893	670	5187
2554	4	18969	702	4870
33759	0	7874	673	337
34512	5	7198	711	2334
25544	5	24616	734	5191
24014	2	30451	688	5191
12948	3	3438	654	76
23271	3	31588	494	2283
16264	3	3971	352	4494
15626	4	18520	715	1730
25294	4	1845	667	348
20781	2	8035	721	818
33920	6	31213	698	1471
7450	3	4247	458	2180
32950	5	28120	723	2334
33888	3	5487	454	1580
3042	6	8404	733	2272
6986	5	17472	703	354
24802	2	30798	753	2849
1116	3	27905	80	2516
16922	4	1641	718	260
24334	0	3285	742	967
794	6	14918	755	1852
17524	4	27202	756	5191
31729	3	4217	71	4884
10490	4	9449	753	1730
14167	5	31923	753	348
26914	5	8209	751	1730
29449	4	27616	740	2375
33357	3	6469	674	3895
10233	6	9369	750	3817
1263	6	12503	731	1063
12593	5	23167	753	1380
11960	4	1789	754	2272
14994	3	3549	803	1040
18371	3	3638	852	604
33300	4	5768	749	4910
19940	2	28285	666	2283
20237	2	32444	752	5191
13655	4	18694	701	1730
15667	4	30706	715	1730
34445	3	8070	785	4545
12312	3	22926	700	1259
2025	3	11188	541	4874
8362	4	30964	755	5219
11412	3	3520	540	270
18885	3	14909	686	3180
3303	5	1044	730	2272
15667	4	18192	675	1730
13902	3	11183	657	4620
29176	6	15245	767	2272
21075	3	14724	761	3810
28262	3	4528	399	2854
15866	6	18829	750	1018
3084	4	27148	749	4874
33097	3	22945	711	4709
22021	6	32513	744	5191
21387	3	105	762	2325
1620	2	11543	734	4870
18402	4	21953	761	4785
19140	3	5237	613	1730
21711	0	7849	748	1051
16169	3	11189	615	5115
3166	3	10833	134	2688
19190	3	3485	862	187
12455	4	22585	705	1955
9997	3	3703	605	4003
2260	3	5436	612	4969
28317	0	22588	710	3676
17616	5	13554	715	3810
13784	3	26059	812	427
2836	6	6806	739	278
20855	3	3489	235	4062
28134	3	31746	782	1018
2280	3	22667	656	3700
31813	3	13620	754	58
20422	0	7181	656	5521
18622	5	32496	730	1240
8709	0	31455	729	5191
16692	6	14011	760	4731
23024	4	9501	738	4731
12218	2	11243	720	5187
3108	4	22509	729	450
26521	4	22905	767	2272
14953	4	28804	683	4729
18472	6	7757	726	5191
23148	0	21138	766	5522
8343	4	22119	668	1018
16125	3	5650	308	4663
11504	4	8846	726	2334
11371	3	4141	243	1861
9126	6	17118	766	2272
19009	4	23016	744	2272
20492	4	34120	748	3810
7092	2	20327	760	348
20802	6	5955	719	348
28852	3	5490	606	2481
24992	3	14724	761	1636
18786	3	4581	679	1276
14932	3	4663	688	2631
22317	4	14784	715	1955
29546	5	2371	712	2272
33685	6	28621	750	3889
19330	4	23257	716	2334
9724	3	3947	46	1841
32278	3	4187	740	4306
22033	4	30150	719	5594
20957	3	28016	388	3976
2461	0	7109	758	5056
15743	2	14865	753	348
8740	2	19224	764	5191
26452	5	3076	766	2272
16271	3	27888	399	2614
24334	0	5736	704	5199
29248	4	2175	752	2272
25606	3	14800	665	2306
19335	6	12431	713	2334
8088	3	5106	566	4397
16077	2	18968	752	5191
6398	3	4703	116	4365
10440	3	5643	682	3579
2915	2	25707	712	2186
16893	0	19021	748	2955
8049	2	5802	698	5187
12514	3	5156	563	4499
8479	5	31743	677	1765
19340	4	29262	712	2334
15293	3	27131	338	4077
11828	3	5632	458	3494
13136	0	21017	749	3255
22394	3	5183	371	2630
13048	3	8248	524	3698
32416	6	604	696	2334
11981	3	3792	1	1574
1213	5	23246	761	2272
21866	3	3793	538	2334
27429	5	10407	726	2272
2903	3	27774	885	2066
14999	2	2054	677	3913
29736	6	1853	751	5191
16334	3	4688	606	2908
1964	3	3405	658	53
26849	3	27939	609	3219
27432	5	1848	711	2272
29726	2	1622	760	5191
17046	5	3148	680	2272
33964	3	4760	415	3404
10988	0	11212	762	4137
14123	3	22878	716	805
5842	3	3803	605	961
17488	2	13496	753	818
18458	2	366	754	5187
16599	0	23767	649	5191
17836	5	5725	751	5191
23916	6	17840	751	1852
21210	5	2801	752	1730
32824	3	4877	601	2334
1074	5	21740	765	450
22056	2	13896	681	4494
23824	3	14724	761	2542
12689	3	5597	803	946
28881	2	30503	752	5187
32565	3	27731	729	4599
136	0	1746	745	1673
23571	0	23007	753	4554
13842	3	3725	810	765
33688	6	6636	706	5191
17343	3	5153	689	3983
32947	4	29154	736	2272
2317	5	30986	722	4729
13348	4	23392	753	2325
992	3	11166	634	1356
7694	4	6065	734	1088
27384	5	18058	699	2272
15118	3	27908	299	2633
17691	3	4697	316	2337
18638	4	3019	742	1369
34463	2	12562	752	5191
25799	3	31579	606	3393
23685	3	31086	415	4242
7088	2	29976	704	5191
23373	5	12915	727	2334
31706	0	20684	682	3387
19460	5	24682	751	3810
16861	3	3871	606	5329
26588	3	4726	76	4159
27256	0	23283	761	2501
25032	6	13085	752	2272
8015	3	22957	749	2470
21706	4	28642	745	2272
13784	3	13783	813	1224
23035	6	32292	725	2375
16859	3	24235	596	4508
7023	3	5645	680	1982
10307	0	33922	715	3525
24334	0	33455	767	3519
6435	6	28743	756	5191
27637	3	5393	417	3881
12422	3	14724	752	3810
23190	4	31790	708	3066
9490	5	11806	751	1730
28080	3	4388	355	3222
10028	5	30428	744	5187
1437	6	30883	641	379
32048	6	19195	744	2375
19649	3	23110	246	1955
10314	0	10826	706	5192
16993	3	22941	688	2583
2986	3	4608	622	3056
9954	0	20289	717	4751
1876	5	14276	730	2272
2269	3	27771	490	1688
33440	6	15178	737	1852
17084	5	945	726	2272
21598	3	3405	658	3777
16728	3	32746	552	5287
26663	3	5460	438	5371
20559	3	22998	351	3567
12030	2	30080	665	1730
19129	3	25409	642	4686
1342	3	4750	648	3084
2242	3	5444	540	1549
32988	5	12682	758	1068
23001	3	3854	638	4127
34328	0	9532	762	4531
1121	3	26059	812	332
14812	5	12503	731	1070
33668	3	27861	555	3896
13440	3	4466	688	2722
142	0	26185	765	1167
10557	3	5079	375	1459
32032	4	9113	686	3641
28894	2	30612	752	5191
10974	3	3629	685	4729
8049	2	25539	665	5187
3201	5	18339	706	2272
33696	3	3705	605	5450
32832	4	14586	738	1088
21411	3	42	712	438
7461	6	31328	755	5191
26434	4	13505	719	2272
17503	4	30258	750	5187
33153	5	10153	704	260
22149	4	8183	730	4729
16144	3	3721	556	3031
14954	4	8217	694	4729
16184	3	3769	204	5271
13128	2	31165	703	5191
10336	5	15243	710	379
12697	3	4519	301	3902
25988	3	27800	168	694
14548	5	21736	730	2272
6037	6	17152	758	2272
18466	4	33927	744	2339
25429	4	22060	703	2334
13725	3	25495	74	1660
34015	4	21423	748	348
14007	3	5309	687	1870
17988	4	6014	688	2272
27451	3	26059	812	56
25109	4	24462	724	2272
34469	6	31867	738	1634
14998	3	14794	751	104
6981	3	5347	503	1852
24404	6	10869	719	2272
32369	3	27962	337	2375
14869	5	9096	750	2272
33818	3	3397	566	486
21151	3	4206	474	278
10866	3	4517	847	4731
9983	0	30783	725	5396
16120	2	21562	684	5187
21269	6	6154	766	3810
10005	2	30852	756	5191
7158	4	34528	718	5126
10581	5	31476	715	2301
29227	5	33389	690	1318
15994	3	4278	378	2244
13126	4	33006	743	4756
7914	3	27795	461	652
22535	3	5142	375	1790
22338	5	12068	723	4756
26434	6	26432	754	2272
33209	3	3818	356	1835
14291	5	31716	748	5191
11408	4	18422	707	260
14507	3	5553	553	5599
20410	4	30730	705	2334
16796	3	3719	553	5612
6989	0	28692	650	3617
16806	5	6240	719	4731
16346	5	30092	757	818
18321	3	4203	694	2043
3201	5	19800	707	2272
22182	3	3489	235	2334
32402	3	27114	606	4044
21505	6	941	752	2272
19634	4	26481	768	2272
17726	3	11181	694	1655
16169	3	11189	615	798
1979	2	32287	754	348
15121	3	5360	130	4604
7321	6	9759	740	5191
14465	3	5083	766	3275
15163	3	22609	715	4128
26017	2	10846	749	2272
11063	6	8192	695	3219
27253	3	3620	584	767
6574	4	18295	766	348
761	3	4418	452	3971
2591	3	26059	812	306
12517	3	4116	738	1795
170	6	18099	749	2272
10421	5	33523	741	2334
20185	3	5358	202	5074
2257	3	26059	812	4720
25939	6	3179	763	2272
17806	0	17967	765	4360
1245	3	14759	523	4766
10429	6	14899	717	4731
10324	3	5146	612	3578
8484	4	24327	766	5191
20810	3	5680	358	4274
33221	0	32752	671	5273
31660	3	24939	523	4235
3305	4	29105	756	2272
15262	2	18932	721	5191
14660	6	30691	655	5191
23068	3	26059	812	332
142	0	206	759	1167
22518	5	17287	764	2272
25727	0	1180	757	5329
16092	0	13916	708	5191
23084	2	2937	741	1841
16116	5	9757	753	3443
28995	4	13353	765	2272
21711	0	32910	752	2436
15548	6	7591	742	3810
16356	6	11693	741	4685
16569	3	28058	604	3539
24334	0	33971	748	4359
14216	3	3690	660	5432
14187	5	31040	719	4216
8640	0	8298	743	3190
22369	5	2147	715	3810
13136	0	2232	765	21
9146	5	15461	764	2272
24170	3	3892	795	3209
14679	5	15055	759	2272
20785	4	32169	756	1063
20950	3	3444	619	5454
34250	3	15510	351	2672
13715	3	4748	587	4101
1319	3	5353	367	5138
824	3	8142	686	3596
503	3	4814	239	4182
11405	0	22069	551	4212
23036	0	6465	658	648
32851	6	33909	739	2925
634	3	1141	761	101
33775	3	27778	399	296
18930	3	5692	604	3522
17995	6	30966	765	5191
27483	6	17975	754	2272
25370	3	25409	642	4686
19492	6	19661	716	2272
2876	3	5237	613	4352
33222	0	7933	675	1107
10766	2	20290	718	3913
12284	5	30863	702	1730
11097	3	4809	596	4308
938	5	24891	759	2272
33678	3	4723	11	907
16766	3	26059	812	306
11063	4	34492	686	3219
31545	3	4510	25	393
32544	3	4995	251	379
1510	0	25932	613	4263
22988	3	3837	603	5118
2647	6	31158	708	2334
899	3	70	737	2949
28466	4	19511	755	1080
531	4	20992	681	4035
33605	3	26244	550	4875
33685	6	28621	750	1730
547	3	52	723	4671
8904	2	14136	760	5191
16257	3	27977	457	30
8491	6	14885	753	2325
14457	3	5596	826	2304
19797	5	427	765	2272
25204	3	4277	695	2243
1707	4	1692	708	2272
12227	6	7221	739	5191
34050	3	4581	679	1276
2734	4	1758	762	450
18127	3	5312	619	743
9392	3	3986	547	1456
32059	3	4112	19	1482
26605	5	24811	761	2272
33825	6	14767	754	4978
25709	3	22921	765	2541
17750	4	13515	741	348
34302	4	17840	751	1852
13619	6	22413	726	1064
6766	4	29059	706	2272
6612	5	28415	727	2334
17450	4	12386	754	450
3176	3	21339	435	925
2444	3	5459	551	5297
7163	4	8032	667	5187
27570	6	12756	767	2272
34150	3	3818	356	4701
17651	3	5315	865	4160
32039	3	3940	382	1852
13333	4	22666	685	3472
11754	0	16499	695	3763
22216	3	3402	491	3996
26232	3	3486	105	3489
26312	5	27156	753	5187
16012	3	5505	390	1852
21760	5	24639	737	2272
26410	5	8636	748	450
1923	2	30967	756	4604
23020	3	26059	812	56
7204	3	4792	598	5111
28257	3	27822	400	996
23999	2	29816	752	5187
6969	6	21679	676	5413
2376	4	14914	759	2272
23228	3	4518	561	230
11025	3	3540	16	901
25639	3	4064	73	1684
27423	5	18343	752	2272
1328	6	10871	641	379
12187	3	4151	353	4494
17873	0	26109	751	4280
6497	2	233	738	348
18852	2	25337	740	5162
33086	3	28555	662	1370
29690	4	22797	721	2186
934	3	20874	657	4618
19314	0	3322	673	906
27451	3	26059	812	4885
20454	3	3582	482	643
11097	3	4308	554	2346
19012	2	28365	742	4640
2339	5	17379	765	2272
1405	3	12925	687	702
8450	3	4191	378	2889
3347	4	2611	759	5187
3084	4	27148	749	818
25289	3	27894	35	2395
19976	6	23347	727	2334
10298	5	17861	679	3971
23807	3	28000	228	4351
5831	3	4024	606	2130
21579	3	4444	216	1165
13289	0	21696	751	2076
24744	5	17356	680	2272
26766	5	8407	760	2272
11512	2	19737	675	348
14376	0	3286	736	1815
9503	4	14126	703	5191
19918	3	3456	401	138
10530	0	34532	670	4128
866	6	6640	708	260
1169	6	10349	720	1730
19465	4	17976	755	2272
14232	3	3741	583	1993
25194	3	4878	475	344
628	3	4777	214	3437
9500	5	24580	751	4685
16345	3	5499	604	5467
136	0	22113	766	3434
14179	3	3884	604	1744
31639	3	4758	605	3401
14948	3	5781	687	2530
8499	3	4934	627	2604
14486	3	68	736	941
16557	3	4805	521	1531
25084	0	12797	700	3080
8355	3	5014	689	4161
25251	5	10140	763	2272
1743	3	14724	761	1636
20108	4	20475	754	278
14938	2	6138	675	4308
10641	0	31022	759	2655
31973	4	18712	732	2375
8721	3	24959	606	4260
20114	3	26059	812	3209
6794	3	27836	299	3902
14998	3	14794	759	104
18496	4	19375	767	2272
13440	3	4307	689	5343
22181	3	27908	299	2633
17488	2	23809	756	818
2983	5	9807	763	5126
17546	0	20578	700	348
13654	6	32974	672	4874
26315	0	27228	749	4531
9176	3	5630	531	3480
2632	0	6835	660	3042
24333	0	5701	742	269
18794	3	5129	600	1018
34392	0	11792	672	2375
24852	2	31294	647	5187
16719	3	27817	565	671
33109	3	26059	812	3209
28170	4	11693	739	5191
16801	3	8366	680	4731
20352	3	33116	492	4010
27429	5	21819	736	2272
22222	3	41	711	5036
10421	5	11918	712	2334
21915	4	1662	767	450
19562	5	15214	702	2272
9278	3	3410	300	15
33309	3	5234	522	787
617	4	34348	721	2272
12868	3	4482	573	4417
11563	4	20056	688	4874
29335	3	4940	620	1502
22389	4	3080	764	2272
8973	4	7513	753	3066
15066	3	4646	556	2313
8380	5	19630	686	2272
13287	4	23120	669	1852
20292	0	34490	756	473
33722	0	14594	648	3944
29248	4	19501	754	2272
16209	3	3898	607	1625
15713	6	30569	733	5191
524	4	21740	765	2272
34473	4	18692	719	5121
17703	3	3578	603	2972
28909	3	4219	604	5393
13254	5	17177	737	2272
11721	3	28920	590	1753
20392	3	15509	684	1759
17169	3	14724	761	1636
20276	4	27707	756	5191
3332	3	27925	599	2993
28926	3	3703	605	4003
2672	5	7571	711	2272
27366	3	18974	319	1418
494	3	4774	828	2304
18944	3	5530	775	2213
26176	0	22586	666	3674
16727	3	5643	682	3579
5820	3	3435	266	4402
21567	3	3738	799	2887
15276	3	3709	555	1155
26089	6	20006	767	2272
25560	6	13402	738	818
2309	4	1607	754	644
15388	3	5160	541	2491
17921	3	12851	640	1224
17604	3	5385	365	5326
21704	6	7276	685	2272
20533	4	21393	701	2272
12965	3	5644	289	2334
26119	4	2545	724	5435
16065	3	4419	522	4762
524	6	26064	762	1056
10485	2	30230	726	348
26089	6	9297	743	2272
15674	3	4279	542	1371
32803	3	4812	555	5272
18744	0	19665	697	4306
32668	3	3549	803	2563
9871	3	3484	877	187
24560	4	6399	762	2272
13793	6	17146	700	354
22394	3	5162	359	2375
10250	5	28568	711	5187
28779	3	5668	218	5649
34460	2	3326	752	644
1105	4	11201	754	3817
15259	3	3543	606	1840
17016	3	6469	674	4248
24019	5	18184	723	1730
25301	6	30201	733	2186
7017	5	18242	706	2334
19972	5	23347	727	2334
24124	6	31346	697	1730
11490	6	18396	709	2334
22454	6	1596	722	3913
13605	2	22665	706	5191
12264	3	5532	404	784
12758	3	26470	387	247
13254	5	2140	733	2272
16188	3	4100	387	662
28700	6	22813	731	818
7801	3	5141	661	3583
30799	5	21023	731	1066
19108	5	18709	699	1730
20001	3	3609	713	517
182	4	11933	764	2272
8771	3	5309	687	567
7651	6	18347	743	2272
2446	3	4919	551	3488
33869	3	3426	639	54
26504	6	9631	679	2272
26168	6	10723	705	1955
21913	3	1138	766	2837
16429	5	21782	737	2272
802	5	25415	755	5126
23191	4	17103	696	2272
34154	3	5549	351	5580
25451	5	9151	693	1730
19552	3	57	726	3051
13019	4	19840	754	2272
23740	3	3642	352	608
1505	2	24267	584	5187
28198	0	14384	760	983
11748	4	31225	662	5413
7657	4	32656	683	2272
14185	3	8369	627	5302
20368	3	3570	250	410
21682	3	4839	580	3689
15890	4	13600	712	1471
14095	5	19194	738	2301
16190	6	777	697	1061
20104	6	8893	749	4870
8825	3	3887	580	3283
13258	6	25348	757	4910
20137	6	19943	731	353
13902	3	11183	657	5050
3359	3	4707	250	3300
6012	5	21524	755	2272
15550	0	10604	687	3043
15754	3	4989	404	3973
19124	3	26549	505	2775
28786	5	18845	741	5153
13582	3	27909	506	4079
16560	3	3399	495	3652
25679	5	3279	761	2272
32803	3	4491	556	5272
17617	3	14724	752	3810
27234	3	26059	812	1506
25604	3	3716	605	2277
16837	3	4765	571	734
21675	6	30287	729	671
29464	3	12925	687	702
19633	3	27840	759	1288
24107	4	25477	755	1583
15655	3	27142	550	4731
17345	3	4867	573	3769
2304	3	28066	578	4398
15132	3	6922	524	5437
33777	3	11318	555	3289
25439	5	30130	738	113
15973	4	10057	659	1085
15761	0	33457	765	1544
1078	3	27945	330	2375
19490	5	14483	720	2272
7510	5	1717	722	2272
27207	4	7840	750	4306
2234	6	30537	698	5187
18859	4	13617	753	4701
33704	3	3705	605	669
23024	4	23085	695	3348
7388	4	7296	737	5191
16285	3	4012	540	1207
12937	3	26059	812	306
16535	4	28391	750	2272
20867	5	21125	765	2272
14962	3	4436	415	5166
17941	3	32030	660	2604
8568	3	21314	594	2143
10295	3	5234	522	5329
10943	6	14273	766	2272
16461	0	32482	717	5197
10885	4	27419	748	2301
32562	4	6402	754	2272
18128	3	3455	664	2029
14810	4	30733	708	818
21466	2	31368	755	1506
1073	3	27961	371	3758
28812	3	4005	604	1525
34155	3	3834	351	4926
13607	4	11762	727	5191
28085	3	29271	409	830
9467	6	9040	739	2006
11354	6	16447	761	2272
33556	3	16936	678	354
15043	0	29508	709	1650
22219	3	3526	177	282
12921	3	4317	454	1417
20532	3	26059	812	4885
11097	3	22968	753	2304
24915	3	27081	599	2477
24428	6	15696	693	2272
27241	3	33319	744	23
14368	3	27959	349	2375
11097	3	8175	665	1188
17655	3	14724	761	2542
13907	6	30124	727	5191
25993	0	8391	727	3009
9667	3	2855	685	4532
1171	6	7955	732	1730
29740	0	15037	761	2375
17909	4	1463	710	1471
22104	3	14800	662	2306
19478	5	6276	745	2272
1034	6	6426	758	3528
1660	3	738	344	559
22237	3	33325	647	625
29005	6	18295	766	348
136	0	1746	745	3226
10273	0	222	750	4977
22084	4	7760	750	1506
19437	3	3797	663	952
21235	6	448	725	2272
9315	4	263	727	743
17733	2	2198	738	5188
14651	3	3487	329	190
23372	4	18258	725	2334
33002	5	5703	748	2272
24115	2	30218	684	1730
32616	6	14764	722	1055
1031	3	5656	542	3842
23676	3	4379	516	2501
23982	0	25945	733	352
25950	0	31727	713	4855
25260	6	11091	754	2272
20959	3	4576	619	3777
19798	4	26825	708	2272
22243	5	22117	679	1059
13784	3	13783	813	4604
24144	3	27977	457	30
15429	3	5009	362	4156
23463	3	26059	812	332
24729	3	4621	122	1506
1452	3	27829	93	1165
32626	3	22871	724	922
11437	3	32746	552	5287
16336	3	13404	607	5329
1695	4	3111	760	2272
15318	3	5165	607	110
16657	3	10960	601	2026
11219	3	3952	607	1350
9346	6	9164	750	450
5814	5	14406	709	2334
13248	2	29828	694	5187
20277	6	29859	707	2375
28417	3	22952	765	2316
6377	2	30061	748	4306
24975	4	23220	741	2272
20966	4	19207	674	2375
20741	3	4983	362	2185
16308	6	1598	734	2306
8281	6	14083	751	1227
25806	2	29950	674	5187
11097	3	3613	647	99
11799	3	17778	606	2724
11804	3	4144	359	1867
10631	3	14302	723	1465
