A._E._W._Mason	created	The_Drum_(1938_film)	United_Kingdom	1938
Adam_Rifkin	directed	The_Chase_(1994_film)	United_States	1994
Adam_Shankman	directed	Hairspray_(2007_film)	United_States	2007
Adolph_Deutsch	wroteMusicFor	Dodge_City_(1939_film)	United_States	1939
Adolph_Deutsch	wroteMusicFor	Little_Women_(1949_film)	United_States	1949
Adolph_Deutsch	wroteMusicFor	The_Maltese_Falcon_(1941_film)	United_States	1941
Adolph_Deutsch	wroteMusicFor	The_Matchmaker_(1958_film)	United_States	1958
Adolph_Deutsch	wroteMusicFor	The_Wedding_March_(1928_film)	United_States	1928
Adrian_Hodges	created	David_Copperfield_(1999_film)	United_Kingdom	1999
Adrian_Hodges	created	The_Bridge_(1992_film)	United_Kingdom	1992
Adrian_Johnston	wroteMusicFor	I_Want_You_(1998_film)	United_Kingdom	1998
Adrian_Johnston	wroteMusicFor	Lassie_(2005_film)	France	2005
Adrian_Johnston	wroteMusicFor	Lassie_(2005_film)	United_States	2005
Adrian_Lyne	directed	Lolita_(1997_film)	France	1997
Adrian_Lyne	directed	Lolita_(1997_film)	United_States	1997
Adrian_Lyne	directed	Unfaithful_(2002_film)	United_States	2002
Adrienne_Fazan	edited	The_Merry_Widow_(1934_film)	United_States	1934
Agatha_Christie	created	Alibi_(1931_film)	United_Kingdom	1931
Agatha_Christie	created	Evil_Under_the_Sun_(1982_film)	United_Kingdom	1982
Agatha_Christie	created	Love_from_a_Stranger_(1937_film)	United_Kingdom	1937
Agatha_Christie	created	Ten_Little_Indians_(1965_film)	United_Kingdom	1965
Agatha_Christie	created	Ten_Little_Indians_(1989_film)	United_Kingdom	1989
Age_&_Scarpelli	created	The_Great_War_(1959_film)	France	1959
Age_&_Scarpelli	created	The_Great_War_(1959_film)	Italy	1959
Agenore_Incrocci	created	The_Great_War_(1959_film)	France	1959
Agenore_Incrocci	created	The_Great_War_(1959_film)	Italy	1959
Agnieszka_Holland	created	Danton_(1983_film)	France	1983
Agnieszka_Holland	created	Danton_(1983_film)	Germany	1983
Agnieszka_Holland	created	Danton_(1983_film)	Poland	1983
Agnieszka_Holland	created	Danton_(1983_film)	West_Germany	1983
Akhtar_ul_Iman	created	Waqt_(1965_film)	India	1965
Akira_Kurosawa	created	Dreams_(1990_film)	Japan	1990
Akira_Kurosawa	created	Dreams_(1990_film)	United_States	1990
Akira_Kurosawa	created	The_Idiot_(1951_film)	Japan	1951
Akira_Kurosawa	directed	Dreams_(1990_film)	Japan	1990
Akira_Kurosawa	directed	Dreams_(1990_film)	United_States	1990
Akira_Kurosawa	directed	The_Idiot_(1951_film)	Japan	1951
Akira_Kurosawa	directed	The_Lower_Depths_(1957_film)	Japan	1957
Akira_Kurosawa	edited	The_Idiot_(1951_film)	Japan	1951
Akira_Kurosawa	edited	The_Lower_Depths_(1957_film)	Japan	1957
Al_Boasberg	created	The_Hollywood_Revue_of_1929	United_States	1929
Al_Dubin	wroteMusicFor	Gold_Diggers_of_1933	United_States	1933
Al_Dubin	wroteMusicFor	Gold_Diggers_of_1935	United_States	1935
Alain_Resnais	directed	Providence_(1977_film)	France	1977
Alain_Resnais	directed	Providence_(1977_film)	Switzerland	1977
Alan_Ball_(screenwriter)	created	American_Beauty_(1999_film)	United_States	1999
Alan_Heim	edited	Grey_Gardens_(2009_film)	United_States	2009
Alan_Howarth_(composer)	created	Christine_(1983_film)	United_States	1983
Alan_Howarth_(composer)	wroteMusicFor	Halloween_II_(1981_film)	United_States	1981
Alan_J._Pakula	directed	Consenting_Adults_(1992_film)	United_States	1992
Alan_J._Pakula	directed	Starting_Over_(1979_film)	United_States	1979
Alan_Jay_Lerner	created	The_Little_Prince_(1974_film)	United_Kingdom	1974
Alan_Jay_Lerner	created	The_Little_Prince_(1974_film)	United_States	1974
Alan_Jay_Lerner	wroteMusicFor	The_Little_Prince_(1974_film)	United_Kingdom	1974
Alan_Jay_Lerner	wroteMusicFor	The_Little_Prince_(1974_film)	United_States	1974
Alan_Menken	wroteMusicFor	A_Christmas_Carol_(2004_film)	United_States	2004
Alan_Menken	wroteMusicFor	Aladdin_(1992_Disney_film)	United_States	1992
Alan_Menken	wroteMusicFor	Hercules_(1997_film)	United_States	1997
Alan_Menken	wroteMusicFor	Home_on_the_Range_(2004_film)	United_States	2004
Alan_Menken	wroteMusicFor	Pocahontas_(1995_film)	United_States	1995
Alan_Menken	wroteMusicFor	The_Hunchback_of_Notre_Dame_(1996_film)	United_States	1996
Alan_Menken	wroteMusicFor	The_Little_Mermaid_(1989_film)	United_States	1989
Alan_Ormsby	created	Cat_People_(1982_film)	United_States	1982
Alan_Ormsby	created	Popcorn_(1991_film)	United_States	1991
Alan_Ormsby	directed	Popcorn_(1991_film)	United_States	1991
Alan_Parker	directed	Fame_(1980_film)	United_States	1980
Alan_Plater	created	Juggernaut_(1974_film)	United_Kingdom	1974
Alan_Rudolph	directed	Made_in_Heaven_(1987_film)	United_States	1987
Alan_Silvestri	created	Contact_(1997_US_film)	United_States	1997
Alan_Silvestri	created	The_Parent_Trap_(1998_film)	United_Kingdom	1998
Alan_Silvestri	created	The_Parent_Trap_(1998_film)	United_States	1998
Alan_Silvestri	wroteMusicFor	Beowulf_(2007_film)	United_States	2007
Alan_Silvestri	wroteMusicFor	Cat's_Eye_(1985_film)	United_States	1985
Alan_Silvestri	wroteMusicFor	Clean_Slate_(1994_film)	United_States	1994
Alan_Silvestri	wroteMusicFor	Contact_(1997_US_film)	United_States	1997
Alan_Silvestri	wroteMusicFor	Fandango_(1985_film)	United_States	1985
Alan_Silvestri	wroteMusicFor	Fools_Rush_In_(1997_film)	United_States	1997
Alan_Silvestri	wroteMusicFor	The_Bodyguard_(1992_film)	United_States	1992
Alan_Silvestri	wroteMusicFor	The_Parent_Trap_(1998_film)	United_Kingdom	1998
Alan_Silvestri	wroteMusicFor	The_Parent_Trap_(1998_film)	United_States	1998
Alan_Silvestri	wroteMusicFor	Volcano_(1997_film)	United_States	1997
Albania	participatedIn	War_in_Afghanistan_(2001–present)	Afghanistan	2001
Albania	participatedIn	War_in_Afghanistan_(2001–present)	Asia	2001
Albania	participatedIn	War_in_Afghanistan_(2001–present)	Australia	2001
Albania	participatedIn	War_in_Afghanistan_(2001–present)	Belgium	2001
Albania	participatedIn	War_in_Afghanistan_(2001–present)	Canada	2001
Albania	participatedIn	War_in_Afghanistan_(2001–present)	France	2001
Albania	participatedIn	War_in_Afghanistan_(2001–present)	Poland	2001
Albania	participatedIn	War_in_Afghanistan_(2001–present)	Romania	2001
Albania	participatedIn	War_in_Afghanistan_(2001–present)	Turkey	2001
Albert_Akst	edited	Girl_Crazy_(1943_film)	United_States	1943
Albert_Brooks	directed	The_Muse_(1999_film)	United_States	1999
Albert_Hackett	created	Rose_Marie_(1936_film)	United_States	1936
Albert_Hackett	created	The_Diary_of_Anne_Frank_(1959_film)	United_States	1959
Albert_Maltz	created	Broken_Arrow_(1950_film)	United_States	1950
Albert_Pyun	directed	Captain_America_(1990_film)	United_States	1990
Alberto_Cavalcanti	directed	Nicholas_Nickleby_(1947_film)	United_Kingdom	1947
Alberto_Iglesias	wroteMusicFor	Che_(2008_film)	United_States	2008
Alberto_Lattuada	created	The_Mandrake_(1965_film)	France	1965
Alberto_Lattuada	created	The_Mandrake_(1965_film)	Italy	1965
Alberto_Lattuada	directed	Anna_(1951_film)	France	1951
Alberto_Lattuada	directed	Anna_(1951_film)	Italy	1951
Alberto_Lattuada	directed	The_Mandrake_(1965_film)	France	1965
Alberto_Lattuada	directed	The_Mandrake_(1965_film)	Italy	1965
Alberto_Lattuada	directed	The_Overcoat_(1952_film)	Italy	1952
Aldous_Huxley	created	Jane_Eyre_(1943_film)	United_States	1943
Alejandro_Amenábar	created	The_Others_(2001_film)	France	2001
Alejandro_Amenábar	created	The_Others_(2001_film)	Italy	2001
Alejandro_Amenábar	created	The_Others_(2001_film)	Spain	2001
Alejandro_Amenábar	created	The_Others_(2001_film)	United_States	2001
Alejandro_Amenábar	directed	The_Others_(2001_film)	France	2001
Alejandro_Amenábar	directed	The_Others_(2001_film)	Italy	2001
Alejandro_Amenábar	directed	The_Others_(2001_film)	Spain	2001
Alejandro_Amenábar	directed	The_Others_(2001_film)	United_States	2001
Alejandro_Amenábar	wroteMusicFor	The_Others_(2001_film)	France	2001
Alejandro_Amenábar	wroteMusicFor	The_Others_(2001_film)	Italy	2001
Alejandro_Amenábar	wroteMusicFor	The_Others_(2001_film)	Spain	2001
Alejandro_Amenábar	wroteMusicFor	The_Others_(2001_film)	United_States	2001
Aleppo	participatedIn	Battle_of_Azaz_(1125)	Aleppo	1125
Aleppo	participatedIn	Battle_of_Azaz_(1125)	County_of_Edessa	1125
Aleppo	participatedIn	Battle_of_Azaz_(1125)	County_of_Tripoli	1125
Aleppo	participatedIn	Battle_of_Azaz_(1125)	Damascus	1125
Aleppo	participatedIn	Battle_of_Azaz_(1125)	Kingdom_of_Jerusalem	1125
Aleppo	participatedIn	Battle_of_Azaz_(1125)	Mosul	1125
Aleppo	participatedIn	Battle_of_Azaz_(1125)	Principality_of_Antioch	1125
Aleppo	participatedIn	Battle_of_Azaz_(1125)	Syria	1125
Alessandro_Cicognini	wroteMusicFor	Summertime_(1955_film)	United_States	1955
Alessandro_Cicognini	wroteMusicFor	The_Last_Judgement_(1961_film)	France	1961
Alessandro_Cicognini	wroteMusicFor	The_Last_Judgement_(1961_film)	Italy	1961
Alessandro_Cicognini	wroteMusicFor	Ulysses_(1955_film)	Italy	1955
Alex_North	wroteMusicFor	Cleopatra_(1963_film)	United_Kingdom	1963
Alex_North	wroteMusicFor	Cleopatra_(1963_film)	United_States	1963
Alex_North	wroteMusicFor	Daddy_Long_Legs_(1955_film)	United_States	1955
Alex_North	wroteMusicFor	The_Bad_Seed_(1956_film)	United_States	1956
Alex_Proyas	created	Dark_City_(1998_film)	Australia	1998
Alex_Proyas	created	Dark_City_(1998_film)	United_States	1998
Alex_Proyas	directed	Dark_City_(1998_film)	Australia	1998
Alex_Proyas	directed	Dark_City_(1998_film)	United_States	1998
Alexander_Hall	edited	Kismet_(1930_film)	United_States	1930
Alexander_Hall	edited	The_Messenger_(2009_film)	United_States	2009
Alexander_Korda	directed	Bonnie_Prince_Charlie_(1948_film)	United_Kingdom	1948
Alexander_Korda	directed	Rembrandt_(1936_film)	United_Kingdom	1936
Alexandre_Aja	directed	The_Hills_Have_Eyes_(2006_film)	United_States	2006
Alexandre_Desplat	wroteMusicFor	Casanova_(2005_film)	United_States	2005
Alexandre_Desplat	wroteMusicFor	The_Painted_Veil_(2006_film)	Canada	2006
Alexandre_Desplat	wroteMusicFor	The_Painted_Veil_(2006_film)	China	2006
Alexandre_Desplat	wroteMusicFor	The_Painted_Veil_(2006_film)	United_States	2006
Alexandre_Dumas	created	The_Count_of_Monte_Cristo_(1975_film)	Italy	1975
Alexandre_Dumas	created	The_Count_of_Monte_Cristo_(1975_film)	United_Kingdom	1975
Alexandre_Dumas	created	The_Man_in_the_Iron_Mask_(1977_film)	United_States	1977
Alexandre_Dumas	created	The_Three_Musketeers_(1921_film)	United_States	1921
Alexandre_Dumas	created	The_Three_Musketeers_(1948_film)	United_States	1948
Alfonso_Cuarón	directed	A_Little_Princess_(1995_film)	United_States	1995
Alfonso_Cuarón	directed	Great_Expectations_(1998_film)	United_States	1998
Alfred_E._Green	directed	Disraeli_(1929_film)	United_States	1929
Alfred_Hitchcock	created	The_Skin_Game_(1931_film)	United_Kingdom	1931
Alfred_Hitchcock	directed	Mary_(1931_film)	Germany	1931
Alfred_Hitchcock	directed	Mary_(1931_film)	United_Kingdom	1931
Alfred_Hitchcock	directed	Mary_(1931_film)	Weimar_Republic	1931
Alfred_Hitchcock	directed	Spellbound_(1945_film)	United_States	1945
Alfred_Hitchcock	directed	Suspicion_(1941_film)	United_States	1941
Alfred_Hitchcock	directed	The_Man_Who_Knew_Too_Much_(1934_film)	United_Kingdom	1934
Alfred_Hitchcock	directed	The_Skin_Game_(1931_film)	United_Kingdom	1931
Alfred_Hitchcock	directed	Topaz_(1969_film)	United_States	1969
Alfred_Newman_(composer)	wroteMusicFor	Airport_(1970_film)	United_States	1970
Alfred_Newman_(composer)	wroteMusicFor	Bus_Stop_(1956_film)	United_States	1956
Alfred_Newman_(composer)	wroteMusicFor	Cheaper_by_the_Dozen_(1950_film)	United_States	1950
Alfred_Newman_(composer)	wroteMusicFor	China_Girl_(1942_film)	United_States	1942
Alfred_Newman_(composer)	wroteMusicFor	Coney_Island_(1943_film)	United_States	1943
Alfred_Newman_(composer)	wroteMusicFor	Dead_End_(1937_film)	United_States	1937
Alfred_Newman_(composer)	wroteMusicFor	Flesh_(1932_film)	United_States	1932
Alfred_Newman_(composer)	wroteMusicFor	Les_Misérables_(1935_film)	United_States	1935
Alfred_Newman_(composer)	wroteMusicFor	The_Diary_of_Anne_Frank_(1959_film)	United_States	1959
Alfred_Newman_(composer)	wroteMusicFor	The_Gorilla_(1939_film)	United_States	1939
Alfred_Newman_(composer)	wroteMusicFor	The_Hunchback_of_Notre_Dame_(1939_film)	United_States	1939
Alfred_Newman_(composer)	wroteMusicFor	The_Hurricane_(1937_film)	United_States	1937
Alfred_Newman_(composer)	wroteMusicFor	The_Mark_of_Zorro_(1940_film)	United_States	1940
Alfred_Newman_(composer)	wroteMusicFor	The_Prisoner_of_Zenda_(1937_film)	United_States	1937
Alfred_Newman_(composer)	wroteMusicFor	The_Prisoner_of_Zenda_(1952_film)	United_States	1952
Alfred_Newman_(composer)	wroteMusicFor	The_Razor's_Edge_(1946_film)	United_States	1946
Alfred_Newman_(composer)	wroteMusicFor	Wuthering_Heights_(1939_film)	United_States	1939
Alfred_Roome	edited	Encore_(1951_film)	United_Kingdom	1951
Alfred_Roome	edited	The_39_Steps_(1959_film)	United_Kingdom	1959
Alfred_Schnittke	wroteMusicFor	Uncle_Vanya_(1970_film)	Soviet_Union	1970
Algeria	participatedIn	Insurgency_in_the_Maghreb_(2002–present)	Algeria	2002
Algeria	participatedIn	Insurgency_in_the_Maghreb_(2002–present)	Mali	2002
Algeria	participatedIn	Insurgency_in_the_Maghreb_(2002–present)	Mauritania	2002
Algeria	participatedIn	Insurgency_in_the_Maghreb_(2002–present)	Morocco	2002
Algeria	participatedIn	Insurgency_in_the_Maghreb_(2002–present)	Niger	2002
Algeria	participatedIn	Insurgency_in_the_Maghreb_(2002–present)	Spain	2002
Algeria	participatedIn	Insurgency_in_the_Maghreb_(2002–present)	Tunisia	2002
Allan_Dwan	directed	Frontier_Marshal_(1939_film)	United_States	1939
Allan_Dwan	directed	Heidi_(1937_film)	United_States	1937
Allan_Dwan	directed	Rebecca_of_Sunnybrook_Farm_(1938_film)	United_States	1938
Allan_Dwan	directed	Robin_Hood_(1922_film)	United_States	1922
Allan_Dwan	directed	The_Gorilla_(1939_film)	United_States	1939
Allied_invasion_of_Italy	happenedIn	Kingdom_of_Italy_(1861–1946)	Europe	1861
Allied_invasion_of_Italy	happenedIn	Kingdom_of_Italy_(1861–1946)	Florence	1861
Allied_invasion_of_Italy	happenedIn	Kingdom_of_Italy_(1861–1946)	Rome	1861
Allied_invasion_of_Italy	happenedIn	Kingdom_of_Italy_(1861–1946)	Turin	1861
Allied_invasion_of_Sicily	happenedIn	Kingdom_of_Italy_(1861–1946)	Europe	1861
Allied_invasion_of_Sicily	happenedIn	Kingdom_of_Italy_(1861–1946)	Florence	1861
Allied_invasion_of_Sicily	happenedIn	Kingdom_of_Italy_(1861–1946)	Rome	1861
Allied_invasion_of_Sicily	happenedIn	Kingdom_of_Italy_(1861–1946)	Turin	1861
Allyn_Ferguson	wroteMusicFor	Camille_(1984_film)	United_Kingdom	1984
Allyn_Ferguson	wroteMusicFor	Camille_(1984_film)	United_States	1984
Allyn_Ferguson	wroteMusicFor	Ivanhoe_(1982_film)	United_Kingdom	1982
Allyn_Ferguson	wroteMusicFor	Ivanhoe_(1982_film)	United_States	1982
Allyn_Ferguson	wroteMusicFor	The_Count_of_Monte_Cristo_(1975_film)	Italy	1975
Allyn_Ferguson	wroteMusicFor	The_Count_of_Monte_Cristo_(1975_film)	United_Kingdom	1975
Allyn_Ferguson	wroteMusicFor	The_Man_in_the_Iron_Mask_(1977_film)	United_States	1977
Alma_Reville	created	Mary_(1931_film)	Germany	1931
Alma_Reville	created	Mary_(1931_film)	United_Kingdom	1931
Alma_Reville	created	Mary_(1931_film)	Weimar_Republic	1931
Alma_Reville	created	Suspicion_(1941_film)	United_States	1941
Alma_Reville	created	The_Skin_Game_(1931_film)	United_Kingdom	1931
Almoravid_dynasty	participatedIn	Battle_of_Uclés_(1108)	Castile_(historical_region)	1108
Almoravid_dynasty	participatedIn	Battle_of_Uclés_(1108)	Ocaña,_Spain	1108
Almoravid_dynasty	participatedIn	Battle_of_Uclés_(1108)	Spain	1108
Alvin_Sargent	created	Unfaithful_(2002_film)	United_States	2002
Alvin_Todd	edited	Secret_Agent_X-9_(1945_serial)	United_States	1945
Alvin_Todd	edited	The_Master_Key_(1945_serial)	United_States	1945
Alvin_Todd	edited	The_Oregon_Trail_(1939_serial)	United_States	1939
Amal_Movement	participatedIn	1982_Lebanon_War	Israel	1982
Amal_Movement	participatedIn	1982_Lebanon_War	Lebanon	1982
Amal_Movement	participatedIn	1982_Lebanon_War	Near_East	1982
Amal_Movement	participatedIn	1982_Lebanon_War	Syria	1982
Amal_Movement	participatedIn	2006_Lebanon_War	Golan_Heights	2006
Amal_Movement	participatedIn	2006_Lebanon_War	Israel	2006
Amal_Movement	participatedIn	2006_Lebanon_War	Lebanon	2006
Amal_Movement	participatedIn	2006_Lebanon_War	Near_East	2006
Anand_Bakshi	wroteMusicFor	Amar_Deep_(1979_film)	India	1979
Anand–Milind	wroteMusicFor	Kurbaan_(1991_film)	India	1991
Anant_Balani	directed	Jazbaat_(1994_film)	India	1994
Anatole_Litvak	directed	Goodbye_Again_(1961_film)	France	1961
Anatole_Litvak	directed	Goodbye_Again_(1961_film)	United_States	1961
Anatole_de_Grunwald	created	The_Winslow_Boy_(1948_film)	United_Kingdom	1948
Andrei_Konchalovsky	created	Uncle_Vanya_(1970_film)	Soviet_Union	1970
Andrei_Konchalovsky	directed	Uncle_Vanya_(1970_film)	Soviet_Union	1970
Andrei_Tarkovsky	directed	Solaris_(1972_film)	Soviet_Union	1972
Andrew_Bennison	created	Back_to_the_Woods_(1937_film)	United_States	1937
Andrew_Bergman	created	The_In-Laws_(2003_film)	United_States	2003
Andrew_Davis_(director)	directed	The_Fugitive_(1993_film)	United_States	1993
Andrew_Fleming	created	Nancy_Drew_(2007_film)	United_States	2007
Andrew_Fleming	directed	Nancy_Drew_(2007_film)	United_States	2007
Andrew_Fleming	directed	The_In-Laws_(2003_film)	United_States	2003
Andrew_L._Stone	directed	Stormy_Weather_(1943_film)	United_States	1943
Andrew_Lau	directed	Daisy_(2006_film)	Hong_Kong	2006
Andrew_Lau	directed	Daisy_(2006_film)	South_Korea	2006
Andrew_Lloyd_Webber	wroteMusicFor	The_Phantom_of_the_Opera_(2004_film)	United_Kingdom	2004
Andrew_Lockington	wroteMusicFor	Skinwalkers_(2006_film)	United_States	2006
Andrew_Marton	directed	King_Solomon's_Mines_(1950_film)	United_States	1950
Andrew_Mondshein	edited	Casanova_(2005_film)	United_States	2005
Andrew_Mondshein	edited	Running_on_Empty_(1988_film)	United_States	1988
Andrew_Mondshein	edited	The_Four_Feathers_(2002_film)	United_Kingdom	2002
Andrew_Mondshein	edited	The_Four_Feathers_(2002_film)	United_States	2002
Andrew_Niccol	created	Simone_(2002_film)	United_States	2002
Andrew_Niccol	directed	Simone_(2002_film)	United_States	2002
Andrew_Sarris	created	Justine_(1969_film)	United_States	1969
Andrew_Solt	created	Little_Women_(1949_film)	United_States	1949
Andrey_Petrov	wroteMusicFor	The_Blue_Bird_(1976_film)	Soviet_Union	1976
Andrey_Petrov	wroteMusicFor	The_Blue_Bird_(1976_film)	United_States	1976
Andrzej_Wajda	created	Danton_(1983_film)	France	1983
Andrzej_Wajda	created	Danton_(1983_film)	Germany	1983
Andrzej_Wajda	created	Danton_(1983_film)	Poland	1983
Andrzej_Wajda	created	Danton_(1983_film)	West_Germany	1983
Andrzej_Wajda	directed	Danton_(1983_film)	France	1983
Andrzej_Wajda	directed	Danton_(1983_film)	Germany	1983
Andrzej_Wajda	directed	Danton_(1983_film)	Poland	1983
Andrzej_Wajda	directed	Danton_(1983_film)	West_Germany	1983
Andrzej_Wajda	directed	The_Wedding_(1972_film)	Poland	1972
André_Previn	wroteMusicFor	Dead_Ringer_(1964_film)	United_States	1964
André_Previn	wroteMusicFor	Rollerball_(1975_film)	United_Kingdom	1975
André_Previn	wroteMusicFor	Rollerball_(1975_film)	United_States	1975
André_de_Toth	directed	House_of_Wax_(1953_film)	United_States	1953
Andy_Robin	created	Live_Free_or_Die_(2006_film)	United_States	2006
Andy_Robin	directed	Live_Free_or_Die_(2006_film)	United_States	2006
Andy_Tennant	directed	Fool's_Gold_(2008_film)	United_States	2008
Andy_Tennant	directed	Fools_Rush_In_(1997_film)	United_States	1997
Angelo_Badalamenti	wroteMusicFor	Cabin_Fever_(2002_film)	United_States	2002
Angelo_Badalamenti	wroteMusicFor	Dark_Water_(2005_film)	United_States	2005
Angelo_Badalamenti	wroteMusicFor	The_Wicker_Man_(2006_film)	Canada	2006
Angelo_Badalamenti	wroteMusicFor	The_Wicker_Man_(2006_film)	Germany	2006
Angelo_Badalamenti	wroteMusicFor	The_Wicker_Man_(2006_film)	United_States	2006
Angelo_Francesco_Lavagnino	wroteMusicFor	Madame_(1961_film)	France	1961
Angelo_Francesco_Lavagnino	wroteMusicFor	Madame_(1961_film)	Italy	1961
Angelo_Francesco_Lavagnino	wroteMusicFor	Madame_(1961_film)	Spain	1961
Angelo_Francesco_Lavagnino	wroteMusicFor	The_Hunchback_of_Notre_Dame_(1956_film)	France	1956
Angelo_Francesco_Lavagnino	wroteMusicFor	The_Hunchback_of_Notre_Dame_(1956_film)	Italy	1956
Anglo-Egyptian_Sudan	participatedIn	1948_Arab–Israeli_War	Kingdom_of_Egypt	1948
Anglo-Egyptian_Sudan	participatedIn	1948_Arab–Israeli_War	Kingdom_of_Iraq	1948
Anglo-Egyptian_Sudan	participatedIn	1948_Arab–Israeli_War	Lebanon	1948
Anglo-Egyptian_Sudan	participatedIn	1948_Arab–Israeli_War	Mandatory_Palestine	1948
Anglo-Egyptian_Sudan	participatedIn	1948_Arab–Israeli_War	Middle_East	1948
Anglo-Egyptian_Sudan	participatedIn	1948_Arab–Israeli_War	Near_East	1948
Anglo-Egyptian_Sudan	participatedIn	1948_Arab–Israeli_War	Sinai_Peninsula	1948
Anglo-Egyptian_Sudan	participatedIn	1948_Arab–Israeli_War	Syria	1948
Angus_MacPhail	created	The_Good_Companions_(1933_film)	United_Kingdom	1933
Anita_Loos	created	Gentlemen_Prefer_Blondes_(1953_film)	United_States	1953
Anita_Loos	created	San_Francisco_(1936_film)	United_States	1936
Anjouan	participatedIn	2008_invasion_of_Anjouan	Africa	2008
Anjouan	participatedIn	2008_invasion_of_Anjouan	Anjouan	2008
Anjouan	participatedIn	2008_invasion_of_Anjouan	Comoros	2008
Ann_Rutherford	created	The_Secret_Life_of_Walter_Mitty_(1947_film)	United_States	1947
Anne_Bauchens	edited	Cleopatra_(1934_film)	United_States	1934
Anne_Bauchens	edited	Love_Letters_(1945_film)	United_States	1945
Anne_Bauchens	edited	The_Buccaneer_(1938_film)	United_States	1938
Anne_Bauchens	edited	The_King_of_Kings_(1927_film)	United_States	1927
Anne_Bauchens	edited	The_Ten_Commandments_(1923_film)	United_States	1923
Anne_Bauchens	edited	The_Ten_Commandments_(1956_film)	United_States	1956
Anne_Dudley	wroteMusicFor	The_Gathering_(2003_film)	United_States	2003
Anne_Dudley	wroteMusicFor	The_Miracle_Maker_(2000_film)	Russia	2000
Anne_Dudley	wroteMusicFor	The_Miracle_Maker_(2000_film)	United_Kingdom	2000
Anne_Dudley	wroteMusicFor	The_Miracle_Maker_(2000_film)	United_States	2000
Anne_V._Coates	edited	Becket_(1964_film)	United_Kingdom	1964
Anne_V._Coates	edited	Becket_(1964_film)	United_States	1964
Anne_V._Coates	edited	Forbidden_Cargo_(1954_film)	United_Kingdom	1954
Anne_V._Coates	edited	Raw_Deal_(1986_film)	United_States	1986
Anne_V._Coates	edited	The_Pirates_of_Penzance_(1983_film)	United_Kingdom	1983
Anne_V._Coates	edited	The_Pirates_of_Penzance_(1983_film)	United_States	1983
Anne_V._Coates	edited	Unfaithful_(2002_film)	United_States	2002
